node_id,x_coord,y_coord,Centroid,zone_id,geometry
15054,-111.85618400000001,33.43629,,,POINT (-111.85618400000001 33.43629)
15705,-111.839871,33.439741999999995,,,POINT (-111.839871 33.439741999999995)
15706,-111.86628999999999,33.440065999999995,,,POINT (-111.86628999999999 33.440065999999995)
15707,-111.856303,33.429399,,,POINT (-111.856303 33.429399)
15708,-111.848206,33.429528000000005,,,POINT (-111.848206 33.429528000000005)
15709,-111.869303,33.437115000000006,,,POINT (-111.869303 33.437115000000006)
15710,-111.86636899999999,33.439912,,,POINT (-111.86636899999999 33.439912)
15711,-111.848436,33.452219,,,POINT (-111.848436 33.452219)
15712,-111.85713,33.455887,,,POINT (-111.85713 33.455887)
15713,-111.853047,33.447745,,,POINT (-111.853047 33.447745)
15714,-111.85514099999999,33.446542,,,POINT (-111.85514099999999 33.446542)
15715,-111.85635,33.445512,,,POINT (-111.85635 33.445512)
15716,-111.865122,33.441684,,,POINT (-111.865122 33.441684)
15717,-111.86820700000001,33.439049,,,POINT (-111.86820700000001 33.439049)
15718,-111.85588200000001,33.445125,,,POINT (-111.85588200000001 33.445125)
15719,-111.852923,33.447305,,,POINT (-111.852923 33.447305)
15720,-111.85635,33.445240000000005,,,POINT (-111.85635 33.445240000000005)
15721,-111.85216299999999,33.448046000000005,,,POINT (-111.85216299999999 33.448046000000005)
15722,-111.85153999999999,33.44866,,,POINT (-111.85153999999999 33.44866)
15723,-111.85186000000002,33.448571,,,POINT (-111.85186000000002 33.448571)
2847,-111.862794,33.436074,X,2847.0,POINT (-111.862794 33.436074)
15095,-111.86508799999999,33.429415000000006,,,POINT (-111.86508799999999 33.429415000000006)
15724,-111.86965900000001,33.436011,,,POINT (-111.86965900000001 33.436011)
15725,-111.869781,33.437952,,,POINT (-111.869781 33.437952)
15726,-111.869768,33.437364,,,POINT (-111.869768 33.437364)
15727,-111.869529,33.436139000000004,,,POINT (-111.869529 33.436139000000004)
15129,-111.869716,33.438663,,,POINT (-111.869716 33.438663)
31049,-111.856153,33.435635,,,POINT (-111.856153 33.435635)
31052,-111.85618000000001,33.435187,,,POINT (-111.85618000000001 33.435187)
15731,-111.856451,33.446553,,,POINT (-111.856451 33.446553)
15732,-111.861723,33.444171999999995,,,POINT (-111.861723 33.444171999999995)
15733,-111.864306,33.442506,,,POINT (-111.864306 33.442506)
15734,-111.863118,33.443119,,,POINT (-111.863118 33.443119)
15735,-111.858368,33.444505,,,POINT (-111.858368 33.444505)
3124,-111.857716,33.44628,X,3124.0,POINT (-111.857716 33.44628)
15736,-111.865523,33.440824,,,POINT (-111.865523 33.440824)
15737,-111.864721,33.442124,,,POINT (-111.864721 33.442124)
15738,-111.86444499999999,33.441959000000004,,,POINT (-111.86444499999999 33.441959000000004)
