name_tmc,from_node_id_tmc,to_node_id_tmc,bearing_angle_tmc,geometry_tmc,name_base,link_id_base,from_node_id_base,to_node_id_base,geometry_base,geometry_tmc_base,distance
26200BA,21613,21612,89.60089413939261,"LINESTRING (-112.056858 33.640338, -112.048184 33.640388)",East Bell Road,1587,90040,2164,"LINESTRING (-112.056881 33.640268, -112.0567623 33.6402688, -112.0559965 33.6402726, -112.0555789 33.6402747)","MULTILINESTRING ((-112.056858 33.640338, -112.048184 33.640388), (-112.056881 33.640268, -112.0567623 33.6402688, -112.0559965 33.6402726, -112.0555789 33.6402747))",6.97504897869441e-05
26200BA,21613,21612,89.60089413939261,"LINESTRING (-112.056858 33.640338, -112.048184 33.640388)",East Bell Road,1550,2166,1176,"LINESTRING (-112.0543195 33.6402808, -112.053894 33.6402855)","MULTILINESTRING ((-112.056858 33.640338, -112.048184 33.640388), (-112.0543195 33.6402808, -112.053894 33.6402855))",7.14920194777926e-05
26200BA,21613,21612,89.60089413939261,"LINESTRING (-112.056858 33.640338, -112.048184 33.640388)",East Bell Road,1544,2168,2028,"LINESTRING (-112.0537716 33.6402859, -112.0533074 33.6402909, -112.0532272 33.6402924)","MULTILINESTRING ((-112.056858 33.640338, -112.048184 33.640388), (-112.0537716 33.6402859, -112.0533074 33.6402909, -112.0532272 33.6402924))",6.796852605365002e-05
26200BA,21613,21612,89.60089413939261,"LINESTRING (-112.056858 33.640338, -112.048184 33.640388)",East Bell Road,1590,90062,2167,"LINESTRING (-112.0525355 33.6402913, -112.051718 33.6402922, -112.0513437 33.6402926)","MULTILINESTRING ((-112.056858 33.640338, -112.048184 33.640388), (-112.0525355 33.6402913, -112.051718 33.6402922, -112.0513437 33.6402926))",7.168399325560099e-05
26200BA,21613,21612,89.60089413939261,"LINESTRING (-112.056858 33.640338, -112.048184 33.640388)",,1609,2169,2193,"LINESTRING (-112.0503963 33.6402996, -112.0502432 33.640357, -112.0498309 33.6403637, -112.0497986 33.6403685, -112.0497596 33.6403822, -112.0497309 33.6403998, -112.0497031 33.6404211, -112.0496477 33.6404701)","MULTILINESTRING ((-112.056858 33.640338, -112.048184 33.640388), (-112.0503963 33.6402996, -112.0502432 33.640357, -112.0498309 33.6403637, -112.0497986 33.6403685, -112.0497596 33.6403822, -112.0497309 33.6403998, -112.0497031 33.6404211, -112.0496477 33.6404701))",1.5726325339060496e-05
26200BA,21613,21612,89.60089413939261,"LINESTRING (-112.056858 33.640338, -112.048184 33.640388)",East Bell Road,1578,90061,2171,"LINESTRING (-112.0481865 33.640321, -112.0480475 33.6403223, -112.0477625 33.6403263, -112.0472946 33.6403273, -112.0465173 33.6403303)","MULTILINESTRING ((-112.056858 33.640338, -112.048184 33.640388), (-112.0481865 33.640321, -112.0480475 33.6403223, -112.0477625 33.6403263, -112.0472946 33.6403273, -112.0465173 33.6403303))",6.697368968981551e-05
26236BA,20084,21587,89.87872489266408,"LINESTRING (-112.065571 33.654825, -112.056885 33.654840)",East Union Hills Drive,3119,2842,2841,"LINESTRING (-112.064926 33.6548319, -112.0646994 33.6548319)","MULTILINESTRING ((-112.065571 33.654825, -112.056885 33.654840), (-112.064926 33.6548319, -112.0646994 33.6548319))",5.39999999915608e-06
26236BA,20084,21587,89.87872489266408,"LINESTRING (-112.065571 33.654825, -112.056885 33.654840)",East Union Hills Drive,3121,2839,1939,"LINESTRING (-112.0639832 33.6548318, -112.0635517 33.6548233)","MULTILINESTRING ((-112.065571 33.654825, -112.056885 33.654840), (-112.0639832 33.6548318, -112.0635517 33.6548233))",8.568441947391538e-07
26236BA,20084,21587,89.87872489266408,"LINESTRING (-112.065571 33.654825, -112.056885 33.654840)",East Union Hills Drive,3117,1938,2837,"LINESTRING (-112.062416 33.6548317, -112.0620869 33.6548317)","MULTILINESTRING ((-112.065571 33.654825, -112.056885 33.654840), (-112.062416 33.6548317, -112.0620869 33.6548317))",7.000000010748408e-07
26236BA,20084,21587,89.87872489266408,"LINESTRING (-112.065571 33.654825, -112.056885 33.654840)",East Union Hills Drive,3135,2837,422,"LINESTRING (-112.0620869 33.6548317, -112.061955 33.6548317, -112.0616166 33.6548317)","MULTILINESTRING ((-112.065571 33.654825, -112.056885 33.654840), (-112.0620869 33.6548317, -112.061955 33.6548317, -112.0616166 33.6548317))",0.0
26236BA,20084,21587,89.87872489266408,"LINESTRING (-112.065571 33.654825, -112.056885 33.654840)",East Union Hills Drive,3139,264,423,"LINESTRING (-112.061249 33.654832, -112.0604741 33.6548325, -112.0600708 33.6548376)","MULTILINESTRING ((-112.065571 33.654825, -112.056885 33.654840), (-112.061249 33.654832, -112.0604741 33.6548325, -112.0600708 33.6548376))",4.953732625254611e-08
26236BA,20084,21587,89.87872489266408,"LINESTRING (-112.065571 33.654825, -112.056885 33.654840)",East Union Hills Drive,3141,423,2843,"LINESTRING (-112.0600708 33.6548376, -112.0575138 33.6548353)","MULTILINESTRING ((-112.065571 33.654825, -112.056885 33.654840), (-112.0600708 33.6548376, -112.0575138 33.6548353))",0.0
26256BA,20057,20072,0.11168502371049271,"LINESTRING (-112.065654 33.676580, -112.065637 33.683837)",North 7th Street,3066,2818,1396,"LINESTRING (-112.0656599 33.6779485, -112.0656609 33.6782693, -112.0656582 33.6783566)","MULTILINESTRING ((-112.065654 33.676580, -112.065637 33.683837), (-112.0656599 33.6779485, -112.0656609 33.6782693, -112.0656582 33.6783566))",0.0006428449268694875
26256BA,20057,20072,0.11168502371049271,"LINESTRING (-112.065654 33.676580, -112.065637 33.683837)",North 7th Street,3060,2819,1854,"LINESTRING (-112.0656615 33.6797621, -112.0656583 33.6801854)","MULTILINESTRING ((-112.065654 33.676580, -112.065637 33.683837), (-112.0656615 33.6797621, -112.0656583 33.6801854))",0.0002796658363074633
26256BA,20057,20072,0.11168502371049271,"LINESTRING (-112.065654 33.676580, -112.065637 33.683837)",North 7th Street,488,1855,1397,"LINESTRING (-112.0656619 33.6806375, -112.0656606 33.6810696)","MULTILINESTRING ((-112.065654 33.676580, -112.065637 33.683837), (-112.0656619 33.6806375, -112.0656606 33.6810696))",1.7207281541977726e-05
26256BA,20057,20072,0.11168502371049271,"LINESTRING (-112.065654 33.676580, -112.065637 33.683837)",North 7th Street,4671,3487,1856,"LINESTRING (-112.0656548 33.6813897, -112.0656468 33.6818269)","MULTILINESTRING ((-112.065654 33.676580, -112.065637 33.683837), (-112.0656548 33.6813897, -112.0656468 33.6818269))",7.754511607482604e-06
26256BA,20057,20072,0.11168502371049271,"LINESTRING (-112.065654 33.676580, -112.065637 33.683837)",North 7th Street,3072,1856,2821,"LINESTRING (-112.0656468 33.6818269, -112.0655873 33.6819388, -112.0655767 33.6825219)","MULTILINESTRING ((-112.065654 33.676580, -112.065637 33.683837), (-112.0656468 33.6818269, -112.0655873 33.6819388, -112.0655767 33.6825219))",0.0
26256BA,20057,20072,0.11168502371049271,"LINESTRING (-112.065654 33.676580, -112.065637 33.683837)",North 7th Street,3064,2822,90046,"LINESTRING (-112.0655893 33.6829036, -112.0655877 33.683636, -112.0655853 33.6837479)","MULTILINESTRING ((-112.065654 33.676580, -112.065637 33.683837), (-112.0655893 33.6829036, -112.0655877 33.683636, -112.0655853 33.6837479))",4.9853622158643945e-05
26395BA,21705,34793,89.33010190744886,"LINESTRING (-112.023074 33.669555, -112.013686 33.669646)",Pima Freeway,4091,609,844,"LINESTRING (-112.0237124 33.6726348, -112.0213323 33.6726585, -112.0177927 33.6726743, -112.0169296 33.672679, -112.0156116 33.6726852, -112.0142456 33.6726962)","MULTILINESTRING ((-112.023074 33.669555, -112.013686 33.669646), (-112.0237124 33.6726348, -112.0213323 33.6726585, -112.0177927 33.6726743, -112.0169296 33.672679, -112.0156116 33.6726852, -112.0142456 33.6726962))",0.003086003919737668
26395BA,21705,34793,89.33010190744886,"LINESTRING (-112.023074 33.669555, -112.013686 33.669646)",Pima Freeway,237,844,841,"LINESTRING (-112.0142456 33.6726962, -112.0132198 33.6727061)","MULTILINESTRING ((-112.023074 33.669555, -112.013686 33.669646), (-112.0142456 33.6726962, -112.0132198 33.6727061))",0.00305545840963212
26403BA,21597,21588,0.2826442086716838,"LINESTRING (-112.030877 33.655021, -112.030834 33.662276)",North Cave Creek Road,2636,1560,215,"LINESTRING (-112.0308844 33.6544255, -112.030884 33.6544273, -112.0308819 33.6546002, -112.0308789 33.6548491, -112.0308776 33.6550331)","MULTILINESTRING ((-112.030877 33.655021, -112.030834 33.662276), (-112.0308844 33.6544255, -112.030884 33.6544273, -112.0308819 33.6546002, -112.0308789 33.6548491, -112.0308776 33.6550331))",6.717042527511536e-07
26403BA,21597,21588,0.2826442086716838,"LINESTRING (-112.030877 33.655021, -112.030834 33.662276)",North Cave Creek Road,621,2625,96,"LINESTRING (-112.0308819 33.6558903, -112.0308803 33.6560712, -112.030869 33.6567386, -112.0308673 33.6568379, -112.0308709 33.6572165)","MULTILINESTRING ((-112.030877 33.655021, -112.030834 33.662276), (-112.0308819 33.6558903, -112.0308803 33.6560712, -112.030869 33.6567386, -112.0308673 33.6568379, -112.0308709 33.6572165))",5.113171854331936e-06
26403BA,21597,21588,0.2826442086716838,"LINESTRING (-112.030877 33.655021, -112.030834 33.662276)",North Cave Creek Road,4402,214,213,"LINESTRING (-112.030881 33.6580571, -112.030881 33.6586543)","MULTILINESTRING ((-112.030877 33.655021, -112.030834 33.662276), (-112.030881 33.6580571, -112.030881 33.6586543))",2.199441726155177e-05
26403BA,21597,21588,0.2826442086716838,"LINESTRING (-112.030877 33.655021, -112.030834 33.662276)",North Cave Creek Road,2639,1442,2626,"LINESTRING (-112.0309261 33.6609569, -112.0309201 33.6611671, -112.0309141 33.6613738, -112.0309011 33.6615661, -112.0308896 33.6617213)","MULTILINESTRING ((-112.030877 33.655021, -112.030834 33.662276), (-112.0309261 33.6609569, -112.0309201 33.6611671, -112.0309141 33.6613738, -112.0309011 33.6615661, -112.0308896 33.6617213))",0.0001561084879247093
26403BA,21597,21588,0.2826442086716838,"LINESTRING (-112.030877 33.655021, -112.030834 33.662276)",North Cave Creek Road,2628,2626,211,"LINESTRING (-112.0308896 33.6617213, -112.0308542 33.6621486, -112.0308349 33.6622861)","MULTILINESTRING ((-112.030877 33.655021, -112.030834 33.662276), (-112.0308896 33.6617213, -112.0308542 33.6621486, -112.0308349 33.6622861))",2.2951733152825816e-06
26404BA,21597,21590,89.69622088636675,"LINESTRING (-112.030877 33.655021, -112.022198 33.655059)",East Union Hills Drive,2613,215,2025,"LINESTRING (-112.0308776 33.6550331, -112.0306701 33.6550346, -112.0304247 33.6550363, -112.030199 33.6550379, -112.0301925 33.6550379)","MULTILINESTRING ((-112.030877 33.655021, -112.022198 33.655059), (-112.0308776 33.6550331, -112.0306701 33.6550346, -112.0304247 33.6550363, -112.030199 33.6550379, -112.0301925 33.6550379))",1.2104021091522002e-05
26404BA,21597,21590,89.69622088636675,"LINESTRING (-112.030877 33.655021, -112.022198 33.655059)",East Union Hills Drive,2609,2025,1561,"LINESTRING (-112.0301925 33.6550379, -112.0299858 33.6550394)","MULTILINESTRING ((-112.030877 33.655021, -112.022198 33.655059), (-112.0301925 33.6550379, -112.0299858 33.6550394))",1.4430534400107132e-05
26404BA,21597,21590,89.69622088636675,"LINESTRING (-112.030877 33.655021, -112.022198 33.655059)",East Union Hills Drive,2621,1563,382,"LINESTRING (-112.029659 33.6550417, -112.0289038 33.655047, -112.0277152 33.6550561)","MULTILINESTRING ((-112.030877 33.655021, -112.022198 33.655059), (-112.029659 33.6550417, -112.0289038 33.655047, -112.0277152 33.6550561))",1.6733512710257737e-05
26404BA,21597,21590,89.69622088636675,"LINESTRING (-112.030877 33.655021, -112.022198 33.655059)",East Union Hills Drive,2623,382,283,"LINESTRING (-112.0277152 33.6550561, -112.0270571 33.6550601)","MULTILINESTRING ((-112.030877 33.655021, -112.022198 33.655059), (-112.0277152 33.6550561, -112.0270571 33.6550601))",2.1782594151597312e-05
26404BA,21597,21590,89.69622088636675,"LINESTRING (-112.030877 33.655021, -112.022198 33.655059)",East Union Hills Drive,304,428,919,"LINESTRING (-112.0265404 33.6550637, -112.0261132 33.6550674)","MULTILINESTRING ((-112.030877 33.655021, -112.022198 33.655059), (-112.0265404 33.6550637, -112.0261132 33.6550674))",2.3724227235927176e-05
26404BA,21597,21590,89.69622088636675,"LINESTRING (-112.030877 33.655021, -112.022198 33.655059)",East Union Hills Drive,2617,429,430,"LINESTRING (-112.0256236 33.6550695, -112.0254621 33.6550702, -112.0243719 33.6550748)","MULTILINESTRING ((-112.030877 33.655021, -112.022198 33.655059), (-112.0256236 33.6550695, -112.0254621 33.6550702, -112.0243719 33.6550748))",2.5386271906693156e-05
26404BA,21597,21590,89.69622088636675,"LINESTRING (-112.030877 33.655021, -112.022198 33.655059)",East Union Hills Drive,2619,430,2623,"LINESTRING (-112.0243719 33.6550748, -112.0237477 33.6550775, -112.0230954 33.6550803, -112.0229005 33.6550811)","MULTILINESTRING ((-112.030877 33.655021, -112.022198 33.655059), (-112.0243719 33.6550748, -112.0237477 33.6550775, -112.0230954 33.6550803, -112.0229005 33.6550811))",2.52947809882348e-05
26404BA,21597,21590,89.69622088636675,"LINESTRING (-112.030877 33.655021, -112.022198 33.655059)",East Union Hills Drive,2611,412,2624,"LINESTRING (-112.0222025 33.655084, -112.0220583 33.6550846, -112.0215084 33.6550869)","MULTILINESTRING ((-112.030877 33.655021, -112.022198 33.655059), (-112.0222025 33.655084, -112.0220583 33.6550846, -112.0215084 33.6550869))",2.5018507423691928e-05
26653BA,21785,21816,270.66812107155397,"LINESTRING (-111.968658 33.640511, -111.977549 33.640597)",East Bell Road,2285,1221,2498,"LINESTRING (-111.9686816 33.6405796, -111.9688606 33.6405808, -111.9715616 33.6406057)","MULTILINESTRING ((-111.968658 33.640511, -111.977549 33.640597), (-111.9686816 33.6405796, -111.9688606 33.6405808, -111.9715616 33.6406057))",6.752584226408985e-05
26653BA,21785,21816,270.66812107155397,"LINESTRING (-111.968658 33.640511, -111.977549 33.640597)",East Bell Road,2292,3601,2499,"LINESTRING (-111.9721302 33.6406102, -111.9731482 33.6406138)","MULTILINESTRING ((-111.968658 33.640511, -111.977549 33.640597), (-111.9721302 33.6406102, -111.9731482 33.6406138))",6.50973532672235e-05
26653BA,21785,21816,270.66812107155397,"LINESTRING (-111.968658 33.640511, -111.977549 33.640597)",East Bell Road,2293,2499,2500,"LINESTRING (-111.9731482 33.6406138, -111.9731925 33.6406139, -111.973889 33.6406161, -111.9742076 33.6406171)","MULTILINESTRING ((-111.968658 33.640511, -111.977549 33.640597), (-111.9731482 33.6406138, -111.9731925 33.6406139, -111.973889 33.6406161, -111.9742076 33.6406171))",5.382490750537418e-05
26653BA,21785,21816,270.66812107155397,"LINESTRING (-111.968658 33.640511, -111.977549 33.640597)",East Bell Road,2303,1225,2501,"LINESTRING (-111.9747251 33.6406193, -111.9748425 33.6406202, -111.97533 33.6406265, -111.97557 33.6406296)","MULTILINESTRING ((-111.968658 33.640511, -111.977549 33.640597), (-111.9747251 33.6406193, -111.9748425 33.6406202, -111.97533 33.6406265, -111.97557 33.6406296))",4.9376860126823786e-05
26653BA,21785,21816,270.66812107155397,"LINESTRING (-111.968658 33.640511, -111.977549 33.640597)",East Bell Road,2274,2501,1598,"LINESTRING (-111.97557 33.6406296, -111.9759068 33.6406339, -111.9759913 33.640635)","MULTILINESTRING ((-111.968658 33.640511, -111.977549 33.640597), (-111.97557 33.6406296, -111.9759068 33.6406339, -111.9759913 33.640635))",5.2359390789733863e-05
26653BA,21785,21816,270.66812107155397,"LINESTRING (-111.968658 33.640511, -111.977549 33.640597)",East Bell Road,2257,2503,2504,"LINESTRING (-111.9763897 33.6406401, -111.9765292 33.6406419, -111.9766913 33.640644)","MULTILINESTRING ((-111.968658 33.640511, -111.977549 33.640597), (-111.9763897 33.6406401, -111.9765292 33.6406419, -111.9766913 33.640644))",5.5188583080660416e-05
26708BA,39525,21788,178.60230663123048,"LINESTRING (-111.977434 33.656078, -111.977408 33.655191)",North Tatum Boulevard,5018,3162,3187,"LINESTRING (-111.9774329 33.6561921, -111.977435 33.655989)","MULTILINESTRING ((-111.977434 33.656078, -111.977408 33.655191), (-111.9774329 33.6561921, -111.977435 33.655989))",7.975939582714456e-08
26708BA,39525,21788,178.60230663123048,"LINESTRING (-111.977434 33.656078, -111.977408 33.655191)",North Tatum Boulevard,5016,3187,3642,"LINESTRING (-111.977435 33.655989, -111.9774355 33.6558767)","MULTILINESTRING ((-111.977434 33.656078, -111.977408 33.655191), (-111.977435 33.655989, -111.9774355 33.6558767))",6.59352324929899e-06
26708BA,39525,21788,178.60230663123048,"LINESTRING (-111.977434 33.656078, -111.977408 33.655191)",North Tatum Boulevard,3891,3642,3160,"LINESTRING (-111.9774355 33.6558767, -111.977436 33.6557787)","MULTILINESTRING ((-111.977434 33.656078, -111.977408 33.655191), (-111.9774355 33.6558767, -111.977436 33.6557787))",9.630486902221293e-06
26708BA,39525,21788,178.60230663123048,"LINESTRING (-111.977434 33.656078, -111.977408 33.655191)",North Tatum Boulevard,3889,3160,1425,"LINESTRING (-111.977436 33.6557787, -111.9775174 33.6556742)","MULTILINESTRING ((-111.977434 33.656078, -111.977408 33.655191), (-111.977436 33.6557787, -111.9775174 33.6556742))",4.388802274772775e-05
26708BA,39525,21788,178.60230663123048,"LINESTRING (-111.977434 33.656078, -111.977408 33.655191)",North Tatum Boulevard,4748,1425,90050,"LINESTRING (-111.9775174 33.6556742, -111.9775332 33.6552277)","MULTILINESTRING ((-111.977434 33.656078, -111.977408 33.655191), (-111.9775174 33.6556742, -111.9775332 33.6552277))",9.774365981538759e-05
26715BA,20113,21849,199.3759855535169,"LINESTRING (-111.975555 33.684258, -111.977169 33.680439)",North Tatum Boulevard,3496,2989,1136,"LINESTRING (-111.9753694 33.6849183, -111.975678 33.6844074, -111.975728 33.6843232)","MULTILINESTRING ((-111.975555 33.684258, -111.977169 33.680439), (-111.9753694 33.6849183, -111.975678 33.6844074, -111.975728 33.6843232))",0.0001820402267597433
26715BA,20113,21849,199.3759855535169,"LINESTRING (-111.975555 33.684258, -111.977169 33.680439)",North Tatum Boulevard,3488,1136,1135,"LINESTRING (-111.975728 33.6843232, -111.9757799 33.6842356, -111.9759761 33.6838993, -111.9763385 33.6832174)","MULTILINESTRING ((-111.975555 33.684258, -111.977169 33.680439), (-111.975728 33.6843232, -111.9757799 33.6842356, -111.9759761 33.6838993, -111.9763385 33.6832174))",0.0002360070418156693
26715BA,20113,21849,199.3759855535169,"LINESTRING (-111.975555 33.684258, -111.977169 33.680439)",,3867,1135,146,"LINESTRING (-111.9763385 33.6832174, -111.9763208 33.6830708, -111.9764075 33.6828617, -111.9764163 33.6828146, -111.9764163 33.6827586, -111.9763986 33.6827174, -111.9763603 33.6826703)","MULTILINESTRING ((-111.975555 33.684258, -111.977169 33.680439), (-111.9763385 33.6832174, -111.9763208 33.6830708, -111.9764075 33.6828617, -111.9764163 33.6828146, -111.9764163 33.6827586, -111.9763986 33.6827174, -111.9763603 33.6826703))",0.00017063440450003765
