name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
Black Canyon Freeway,107,28498889,749,755,1,76.83583693,4,104.0,,motorway,1,"LINESTRING (-112.1122795 33.6834592, -112.1122811 33.6841502)",auto,0,0,,
North 23rd Avenue,108,28746320,90038,1916,1,109.4575659,2,,,secondary,4,"LINESTRING (-112.1085248 33.6693861, -112.1085262 33.6694914, -112.1085391 33.6700296, -112.1085552 33.6702058, -112.1085566 33.6702213, -112.1086307 33.6703564)",auto,0,0,,
North 23rd Avenue,109,28746321,757,2913,1,8.728924384,2,,,secondary,4,"LINESTRING (-112.1085187 33.6683128, -112.1085192 33.6683913)",auto,0,0,,
,110,28746365,521,602,1,720.2172507,1,72.0,,motorway,1,"LINESTRING (-112.1082977 33.6692183, -112.1083968 33.6692625, -112.1090446 33.6693038, -112.1095809 33.6693413, -112.1100389 33.6693807, -112.1103238 33.6694197, -112.1106471 33.6694933, -112.1110889 33.6696544, -112.1114007 33.6698241, -112.1116454 33.6699593, -112.1118868 33.6701558, -112.112096 33.6703968, -112.1122623 33.6706424, -112.1124286 33.670946, -112.1125198 33.6712362, -112.1125734 33.6715933, -112.1126298 33.6732754)",auto,0,1,,
,111,28746385,660,661,1,274.1110843,2,72.0,,motorway,1,"LINESTRING (-112.1142147 33.6670993, -112.1142439 33.666853, -112.1142527 33.6666177, -112.114245 33.6663553, -112.1141955 33.6658151, -112.1141439 33.6651264, -112.1141195 33.6648309, -112.1141562 33.6646416)",auto,0,1,,
,112,28746400,17,557,1,34.72881755,1,,,motorway,1,"LINESTRING (-112.1132094 33.6677412, -112.1132751 33.6680487)",auto,0,1,,
Black Canyon Freeway,113,28746403,760,557,1,34.74245992,4,104.0,,motorway,1,"LINESTRING (-112.1133086 33.6677375, -112.1132751 33.6680487)",auto,0,0,,
Black Canyon Freeway,114,28746406,553,659,1,608.5187117,4,104.0,,motorway,1,"LINESTRING (-112.1136302 33.6677628, -112.1137017 33.6668694, -112.1137527 33.6663783, -112.1137861 33.6657934, -112.1138382 33.6651262, -112.1138755 33.6645863, -112.1139179 33.6639716, -112.1139389 33.6636681, -112.1139875 33.662964, -112.1140552 33.6623021)",auto,0,0,,
Black Canyon Freeway,115,28746408,3274,1089,1,440.5947501,6,104.0,,motorway,1,"LINESTRING (-112.1126076 33.6821641, -112.112632 33.6814775, -112.1126421 33.681252, -112.1126545 33.6808157, -112.1126754 33.6803269, -112.1127089 33.6798465, -112.1128055 33.6782054)",auto,0,0,,
Black Canyon Freeway,116,28746419,663,762,1,39.15233876,5,104.0,,motorway,1,"LINESTRING (-112.1131827 33.6692407, -112.1131541 33.669592)",auto,0,0,,
Black Canyon Freeway,117,28746421,761,553,1,166.1027732,5,104.0,,motorway,1,"LINESTRING (-112.1135229 33.6692539, -112.1135819 33.6685083, -112.1136302 33.6677628)",auto,0,0,,
Black Canyon Freeway,118,28746425,762,763,1,50.88755463,5,104.0,,motorway,1,"LINESTRING (-112.1131541 33.669592, -112.113117 33.6700486)",auto,0,0,,
Black Canyon Freeway,119,28746426,763,558,1,139.4765932,5,104.0,,motorway,1,"LINESTRING (-112.113117 33.6700486, -112.1129946 33.6712988)",auto,0,0,,
Black Canyon Freeway,120,28746428,764,761,1,42.83964396,4,104.0,,motorway,1,"LINESTRING (-112.1134854 33.6696379, -112.1135229 33.6692539)",auto,0,0,,
Black Canyon Freeway,121,28746430,765,764,1,47.55610931,4,104.0,,motorway,1,"LINESTRING (-112.113461 33.6700651, -112.1134854 33.6696379)",auto,0,0,,
,122,28746441,766,644,1,681.6183426,1,72.0,,motorway,1,"LINESTRING (-112.1138719 33.6709749, -112.1138652 33.6708573, -112.1138542 33.6707552, -112.1138256 33.6705908, -112.1137905 33.670429, -112.1137295 33.6702288, -112.1136749 33.6700914, -112.1136029 33.66993, -112.1135218 33.6697745, -112.1134487 33.6696609, -112.1133756 33.6695616, -112.1132828 33.6694389, -112.1131994 33.6693428, -112.1130959 33.6692287, -112.1129652 33.6691012, -112.1128101 33.6689702, -112.1125079 33.6687701, -112.1123185 33.6686668, -112.1121241 33.6685854, -112.1119178 33.6685123, -112.1116773 33.6684472, -112.1114316 33.6683967, -112.1112532 33.6683725, -112.111062 33.6683611, -112.1108488 33.6683526, -112.110633 33.6683568, -112.1103269 33.6683693, -112.1098046 33.6684032, -112.1095626 33.6684157, -112.1090513 33.6684377, -112.1083328 33.668442)",auto,0,1,,
,123,28746449,645,3581,1,23.04729906,2,72.0,,motorway,1,"LINESTRING (-112.1068796 33.6684379, -112.1066306 33.6684418)",auto,0,1,,
,124,28746451,2006,644,1,255.578492,1,72.0,,motorway,1,"LINESTRING (-112.1110572 33.6681054, -112.1108568 33.6681646, -112.1106295 33.6682167, -112.1103224 33.6682618, -112.1097965 33.6683078, -112.1095609 33.6683335, -112.1090394 33.6683843, -112.1083328 33.668442)",auto,0,1,,
,125,28746452,647,648,1,574.3622782,2,72.0,,motorway,1,"LINESTRING (-112.1127639 33.6674751, -112.1128059 33.6677241, -112.1128979 33.667994, -112.1129937 33.6682028, -112.1131138 33.668396, -112.1131842 33.6685019, -112.1133574 33.6687146, -112.1136522 33.6689678, -112.1139344 33.6691518, -112.1142678 33.6693153, -112.1145128 33.6694136, -112.1148451 33.6695035, -112.1151125 33.6695491, -112.1153323 33.6695733, -112.1156428 33.6695725, -112.1159258 33.669551, -112.1161644 33.6695163, -112.1171577 33.6693418, -112.1175975 33.6692804)",auto,0,1,,
,126,28746469,767,649,1,73.21113166,1,72.0,,motorway,1,"LINESTRING (-112.1176149 33.6693593, -112.1182325 33.6692682, -112.1183733 33.6691984)",auto,0,1,,
,127,28746471,648,649,1,72.39016669,2,72.0,,motorway,1,"LINESTRING (-112.1175975 33.6692804, -112.1182243 33.6692082, -112.1183733 33.6691984)",auto,0,1,,
,128,28746493,657,661,1,316.8738938,2,72.0,,motorway,1,"LINESTRING (-112.1149901 33.6673509, -112.1147745 33.6671078, -112.1145987 33.6668448, -112.114481 33.6666, -112.1143878 33.6663244, -112.1143149 33.6658171, -112.1142424 33.6651177, -112.1142167 33.6648237, -112.1141562 33.6646416)",auto,0,1,,
,129,28746500,656,657,1,335.4890068,2,72.0,,motorway,1,"LINESTRING (-112.118306 33.6683088, -112.1180148 33.6682714, -112.11701 33.6681896, -112.1166279 33.6681454, -112.1163404 33.6680896, -112.1160247 33.6679983, -112.1157409 33.6678823, -112.1154478 33.6677177, -112.1152233 33.6675537, -112.1149901 33.6673509)",auto,0,1,,
North 27th Avenue,130,28746505,769,768,1,122.1420734,3,56.0,,secondary,4,"LINESTRING (-112.1171978 33.6680923, -112.1172104 33.6691907)",auto,0,0,,
North 27th Avenue,131,28746506,929,3499,1,39.76592139,3,,,secondary,4,"LINESTRING (-112.1171547 33.6657609, -112.1171571 33.665858, -112.1171659 33.6661184)",auto,0,0,,
,132,28746513,770,767,1,387.3032805,1,,,motorway,1,"LINESTRING (-112.1141566 33.6709966, -112.1142483 33.6708333, -112.1144109 33.6706053, -112.1145613 33.6704406, -112.114768 33.6702488, -112.1148934 33.6701509, -112.1150384 33.6700611, -112.1151593 33.6699902, -112.1153226 33.6698975, -112.1154865 33.6698248, -112.1156562 33.6697544, -112.1159389 33.669669, -112.1161901 33.6696125, -112.1164029 33.6695673, -112.1166117 33.6695295, -112.1172091 33.6694199, -112.1176149 33.6693593)",auto,0,1,,
,133,28746517,550,549,1,59.42997793,1,,,motorway,1,"LINESTRING (-112.1141086 33.6658658, -112.1143721 33.6653784)",auto,0,1,,
,134,28746519,549,2900,1,334.4283983,1,72.0,,motorway,1,"LINESTRING (-112.1143721 33.6653784, -112.1144282 33.6652552, -112.1145076 33.6650324, -112.1145762 33.6646466, -112.1145793 33.6642582, -112.1145923 33.6623932)",auto,0,1,,
West Yorkshire Drive,135,28746528,771,2905,1,11.44847821,3,,,secondary,4,"LINESTRING (-112.113335 33.6620179, -112.1134587 33.6620176)",auto,0,0,,
West Yorkshire Drive,136,28746529,90066,1689,1,39.23862285,2,,,secondary,4,"LINESTRING (-112.1145913 33.6620203, -112.1146974 33.6620248, -112.115015 33.6620171)",auto,0,0,,
,137,28746532,462,552,1,238.6256966,1,72.0,,motorway,1,"LINESTRING (-112.1132728 33.6636519, -112.1132682 33.6639472, -112.1132763 33.6645859, -112.1132707 33.6651337, -112.1132918 33.6657976)",auto,0,1,,
,138,28746534,552,17,1,216.2830419,1,,,motorway,1,"LINESTRING (-112.1132918 33.6657976, -112.1132838 33.6663903, -112.1132529 33.6668667, -112.1132094 33.6677412)",auto,0,1,,
,139,28746554,662,766,1,146.2691476,1,72.0,,motorway,1,"LINESTRING (-112.1137443 33.6722848, -112.1137798 33.6719155, -112.1138096 33.671719, -112.1138237 33.6716114, -112.1138407 33.6714942, -112.1138661 33.6713002, -112.1138741 33.6711469, -112.1138719 33.6709749)",auto,0,1,,
West Rose Garden Lane,140,28746557,1726,463,1,25.51532771,3,,,secondary,4,"LINESTRING (-112.1118638 33.6765796, -112.1120314 33.6765779, -112.1121395 33.6765759)",auto,0,0,,
West Rose Garden Lane,141,28746557,463,1727,1,14.8775087,3,,,secondary,4,"LINESTRING (-112.1121395 33.6765759, -112.1123001 33.6765822)",auto,0,0,,
West Rose Garden Lane,142,28746558,774,2759,1,8.818559922,3,,,secondary,4,"LINESTRING (-112.1132435 33.6764415, -112.1131482 33.6764417)",auto,0,0,,
,143,28746564,775,465,1,210.4061799,1,72.0,,motorway,1,"LINESTRING (-112.1121617 33.6808485, -112.1120943 33.6810773, -112.1120122 33.6813491, -112.1119521 33.6815205, -112.1118749 33.6816705, -112.1116613 33.6820475, -112.1114856 33.6822644, -112.1113797 33.6823818, -112.1112199 33.6825437)",auto,0,1,,
Agua Fria Freeway,144,28746721,776,651,1,85.50229987,4,104.0,,motorway,1,"LINESTRING (-112.1253863 33.6688484, -112.1263102 33.6688539)",auto,0,0,,
,145,28746727,778,651,1,85.7193047,2,72.0,,motorway,1,"LINESTRING (-112.1254026 33.6689624, -112.1260654 33.6689328, -112.1263102 33.6688539)",auto,0,1,,
Agua Fria Freeway,146,28746736,779,780,1,115.1799768,4,104.0,,motorway,1,"LINESTRING (-112.1266206 33.6686136, -112.125376 33.6686182)",auto,0,0,,
Agua Fria Freeway,147,28746738,780,3282,1,892.7392571,4,104.0,,motorway,1,"LINESTRING (-112.125376 33.6686182, -112.1226603 33.6686258, -112.1219054 33.6686264, -112.1208687 33.6686208, -112.1189896 33.6686265, -112.1176288 33.6686246, -112.1157293 33.6686308)",auto,0,0,,
,148,28746740,652,653,1,116.1393151,2,,,motorway,1,"LINESTRING (-112.1266292 33.6685135, -112.1253761 33.6684564)",auto,0,1,,
,149,28746748,653,654,1,140.1439872,2,,,motorway,1,"LINESTRING (-112.1253761 33.6684564, -112.1238626 33.6684138)",auto,0,1,,
,150,28746807,538,539,1,96.32353191,1,,,motorway,1,"LINESTRING (-112.1147951 33.6551458, -112.1148489 33.6542807)",auto,0,1,,
,151,28746808,539,540,1,257.6989365,1,,,motorway,1,"LINESTRING (-112.1148489 33.6542807, -112.1149108 33.6533523, -112.1149389 33.6530016, -112.1149768 33.652539, -112.1150062 33.6521074, -112.1150389 33.6519698)",auto,0,1,,
Black Canyon Freeway,152,28746811,474,548,1,454.6808357,5,104.0,,motorway,1,"LINESTRING (-112.1149016 33.6513943, -112.1149354 33.6509229, -112.1149727 33.6504348, -112.1150069 33.6499362, -112.1150387 33.6494733, -112.1150692 33.6491332, -112.1151045 33.6487451, -112.1151618 33.6480116, -112.1152054 33.6473132)",auto,0,0,,
Black Canyon Freeway,153,28746813,782,781,1,96.24205862,4,104.0,,motorway,1,"LINESTRING (-112.1146199 33.6551463, -112.1146874 33.6542826)",auto,0,0,,
Black Canyon Freeway,154,28746814,543,783,1,97.65386755,4,104.0,,motorway,1,"LINESTRING (-112.1144025 33.6542704, -112.1143384 33.655147)",auto,0,0,,
Black Canyon Freeway,155,28746815,1088,760,1,845.4857474,4,104.0,,motorway,1,"LINESTRING (-112.1139193 33.660151, -112.1137847 33.661806, -112.1137535 33.662258, -112.1137046 33.6629617, -112.1136479 33.6636611, -112.1136237 33.6639605, -112.113573 33.6645861, -112.1135302 33.665114, -112.1134795 33.6658081, -112.1134303 33.6663832, -112.1133823 33.6668721, -112.1133086 33.6677375)",auto,0,0,,
,156,28746818,784,461,1,574.3847679,1,,,motorway,1,"LINESTRING (-112.1141847 33.6551474, -112.1141375 33.6557878, -112.114097 33.6564532, -112.1140417 33.6571572, -112.1139993 33.6577065, -112.1139271 33.6584828, -112.1138791 33.6590301, -112.113816 33.659581, -112.1137281 33.6599362, -112.1136023 33.6602789)",auto,0,1,,
,157,28746819,545,784,1,97.80727406,4,,,motorway,1,"LINESTRING (-112.1142611 33.6542701, -112.1141847 33.6551474)",auto,0,1,,
Piestewa Freeway,158,28747339,500,785,1,65.20623569,2,104.0,,motorway,1,"LINESTRING (-112.0004049 33.6708, -112.0005278 33.6709507, -112.0006051 33.6710435, -112.0008211 33.6712728)",auto,0,0,,
Piestewa Freeway,159,28747357,785,3267,1,107.051217,2,104.0,,motorway,1,"LINESTRING (-112.0008211 33.6712728, -112.0009557 33.671408, -112.0011591 33.6715897, -112.0013522 33.6717415, -112.0015238 33.6718755, -112.0016355 33.6719544)",auto,0,0,,
Piestewa Freeway,160,28747363,559,796,1,478.7821424,1,104.0,,motorway,1,"LINESTRING (-112.0027642 33.6725571, -112.0030225 33.6726528, -112.0033075 33.672746, -112.0035634 33.6728161, -112.003844 33.6728822, -112.0040615 33.6729159, -112.0043575 33.6729617, -112.0048141 33.6730115, -112.0051711 33.6730267, -112.0069502 33.6730123, -112.0078546 33.6730057)",auto,0,0,,
Piestewa Freeway,161,28747426,570,786,1,344.6508959,2,104.0,,motorway,1,"LINESTRING (-111.9956579 33.6727683, -111.9959019 33.6727237, -111.996133 33.6726732, -111.9964089 33.6726009, -111.9966771 33.6725139, -111.9969614 33.672409, -111.9972402 33.6722947, -111.9976534 33.6720965, -111.9981094 33.6718241, -111.9984018 33.6716098, -111.9986163 33.6714402, -111.9988336 33.6712527)",auto,0,0,,
Piestewa Freeway,162,28747433,786,790,1,643.3252604,2,104.0,,motorway,1,"LINESTRING (-111.9988336 33.6712527, -111.9990455 33.6710473, -111.9992118 33.6708687, -111.999362 33.6706835, -111.9995739 33.6703821, -111.999767 33.6700741, -111.9999548 33.6696968, -112.0000325 33.6694914, -112.0000986 33.6693335, -112.0001785 33.6690664, -112.0002258 33.6688593, -112.0002745 33.6686238, -112.0003069 33.6683257, -112.0003177 33.6680682, -112.0003124 33.6678791, -112.0003065 33.6677364, -112.0002684 33.6673461, -112.0002208 33.666919, -112.0001782 33.6665599, -112.0001494 33.6662979, -112.0000868 33.665781)",auto,0,0,,
Piestewa Freeway,163,28747447,498,499,1,141.1208874,2,104.0,,motorway,1,"LINESTRING (-111.9996077 33.6691162, -111.9996701 33.6693504, -111.9997341 33.6695505, -111.9998134 33.6697537, -111.999936 33.6700138, -112.0000861 33.6703183)",auto,0,0,,
Piestewa Freeway,164,28747568,1992,498,1,123.1525278,2,104.0,,motorway,1,"LINESTRING (-111.9994909 33.6680148, -111.9995012 33.6681694, -111.9995003 33.6683399, -111.9995263 33.6686745, -111.9995786 33.6689753, -111.9996077 33.6691162)",auto,0,0,,
,165,28747569,572,573,1,1317.874826,2,104.0,,motorway,1,"LINESTRING (-111.999472 33.6656554, -111.9994384 33.6662443, -111.9993145 33.6674796, -111.9992547 33.6680144, -111.9992198 33.6683572, -111.9991849 33.6687054, -111.9991492 33.6689887, -111.9991144 33.6691621, -111.9990745 33.669292, -111.998994 33.6695311, -111.9989101 33.669719, -111.9988195 33.6698924, -111.9986644 33.6701309, -111.998534 33.6703015, -111.9983763 33.6704812, -111.9982028 33.6706498, -111.9980031 33.6708201, -111.997798 33.67097, -111.9976071 33.6710944, -111.9973738 33.6712208, -111.9971458 33.6713304, -111.9969089 33.6714233, -111.9966631 33.6715027, -111.9964041 33.6715684, -111.9961608 33.6716195, -111.9943169 33.6719885, -111.9934327 33.6721667, -111.9927879 33.6722891, -111.9922728 33.6723865, -111.9916419 33.672479, -111.9907061 33.6726334)",auto,0,1,,
,166,28747577,789,571,1,160.0004021,2,104.0,,motorway,1,"LINESTRING (-112.0002528 33.6659146, -112.0001279 33.6652617, -112.0000698 33.6648419, -112.0000012 33.6644913)",auto,0,1,,
Piestewa Freeway,167,28747579,790,571,1,143.7854196,2,104.0,,motorway,1,"LINESTRING (-112.0000868 33.665781, -112.0000325 33.6652547, -111.9999923 33.6648498, -112.0000012 33.6644913)",auto,0,0,,
Piestewa Freeway,168,28747613,791,497,1,110.2154898,4,104.0,,motorway,1,"LINESTRING (-111.9995676 33.6631388, -111.9995514 33.6641299)",auto,0,0,,
Piestewa Freeway,169,28747617,792,877,1,155.8366129,4,104.0,,motorway,1,"LINESTRING (-111.9999176 33.6632398, -111.9999149 33.662287, -111.9999054 33.6618384)",auto,0,0,,
Pima Freeway,170,28747623,793,843,1,212.327783,5,104.0,,motorway,1,"LINESTRING (-112.0109157 33.6729245, -112.0132099 33.6728943)",auto,0,0,,
Pima Freeway,171,28747632,502,794,1,169.7848329,5,104.0,,motorway,1,"LINESTRING (-112.0108353 33.6727217, -112.0090006 33.6727329)",auto,0,0,,
Piestewa Freeway,172,28747644,796,795,1,91.27481615,1,,,motorway,1,"LINESTRING (-112.0078546 33.6730057, -112.0083911 33.6729995, -112.0088351 33.6729396)",auto,0,0,,
Pima Freeway,173,28747648,797,793,1,160.9391622,5,104.0,,motorway,1,"LINESTRING (-112.0091767 33.6729444, -112.0109157 33.6729245)",auto,0,0,,
Pima Freeway,174,28747653,795,797,1,31.61555582,5,104.0,,motorway,1,"LINESTRING (-112.0088351 33.6729396, -112.0091767 33.6729444)",auto,0,0,,
Pima Freeway,175,28747658,794,799,1,38.71885067,5,104.0,,motorway,1,"LINESTRING (-112.0090006 33.6727329, -112.0085822 33.6727351)",auto,0,0,,
Pima Freeway,176,28747664,798,795,1,97.31873671,4,104.0,,motorway,1,"LINESTRING (-112.0077845 33.6729048, -112.0080383 33.6729133, -112.0085007 33.6729364, -112.0088351 33.6729396)",auto,0,0,,
,177,28747676,787,3542,1,235.3686257,1,104.0,,motorway,1,"LINESTRING (-112.0076436 33.6727058, -112.0069578 33.6726117, -112.0066509 33.6725663, -112.0064189 33.672523, -112.0061637 33.6724787, -112.0056933 33.6723782, -112.0054157 33.6723152, -112.0051623 33.6722511)",auto,0,1,,
Pima Freeway,178,28747677,799,787,1,86.92553701,5,104.0,,motorway,1,"LINESTRING (-112.0085822 33.6727351, -112.0080377 33.6727233, -112.0076436 33.6727058)",auto,0,0,,
Pima Freeway,179,28747687,787,1531,1,1243.095386,4,104.0,,motorway,1,"LINESTRING (-112.0076436 33.6727058, -112.0070678 33.6726804, -112.0064204 33.6726257, -112.0058249 33.6725476, -112.0050953 33.6724315, -112.0043858 33.6722996, -112.0027144 33.672006, -112.001902 33.6718554, -112.0010393 33.6717436, -112.000616 33.6717116, -112.0002898 33.6716869, -111.9998529 33.6716679, -111.999529 33.6716539, -111.9989081 33.6716515, -111.9985092 33.6716573, -111.9972597 33.6717099, -111.9966822 33.671778, -111.9961729 33.6718418, -111.995892 33.6718855, -111.9943731 33.672143)",auto,0,0,,
Pima Freeway,180,28747687,1531,573,1,344.0304696,4,104.0,,motorway,1,"LINESTRING (-111.9943731 33.672143, -111.99281 33.6724086, -111.9922845 33.6724797, -111.9916732 33.6725595, -111.9907061 33.6726334)",auto,0,0,,
Pima Freeway,181,28747690,800,585,1,576.9591018,4,104.0,,motorway,1,"LINESTRING (-111.9781828 33.6730842, -111.9844176 33.673068)",auto,0,0,,
Pima Freeway,182,28747692,801,802,1,135.9206221,4,104.0,,motorway,1,"LINESTRING (-111.9781863 33.6728604, -111.9767175 33.6728633)",auto,0,0,,
Pima Freeway,183,28748170,581,562,1,457.9050212,5,104.0,,motorway,1,"LINESTRING (-111.9705029 33.6722555, -111.9699763 33.6721177, -111.9695349 33.6719881, -111.9690636 33.6718327, -111.9686704 33.671694, -111.9683135 33.671556, -111.9678005 33.6713562, -111.967215 33.6710966, -111.9660184 33.6705401)",auto,0,0,,
Pima Freeway,184,28748176,803,800,1,136.5832015,4,104.0,,motorway,1,"LINESTRING (-111.9767069 33.673096, -111.9781828 33.6730842)",auto,0,0,,
Agua Fria Freeway,185,29354429,777,40,1,87.02787978,5,104.0,,motorway,1,"LINESTRING (-112.1266092 33.6688564, -112.1275496 33.6688598)",auto,0,0,,
Black Canyon Freeway,186,37438870,807,808,1,70.48248273,4,104.0,,motorway,1,"LINESTRING (-112.1157623 33.640208, -112.1158064 33.6395752)",auto,0,0,,
Black Canyon Freeway,187,37438871,6,1679,1,381.9898304,5,104.0,,motorway,1,"LINESTRING (-112.1160577 33.6363761, -112.1161869 33.6347019, -112.1162804 33.6335165, -112.116325 33.632948)",auto,0,0,,
Black Canyon Freeway,188,37438872,809,810,1,70.95302248,4,104.0,,motorway,1,"LINESTRING (-112.1155439 33.6395789, -112.115499 33.6402159)",auto,0,0,,
Black Canyon Freeway,189,37438873,542,543,1,773.7225111,4,104.0,,motorway,1,"LINESTRING (-112.1149156 33.6473258, -112.1148898 33.6480016, -112.1148334 33.648726, -112.1148024 33.6491245, -112.1147698 33.649463, -112.1147367 33.6499214, -112.1147011 33.6504154, -112.1146669 33.6508406, -112.1146249 33.6514006, -112.1145691 33.6519745, -112.1145521 33.6522954, -112.1144672 33.6534458, -112.1144025 33.6542704)",auto,0,0,,
Agua Fria Freeway,190,49815665,817,636,1,69.60136489,4,104.0,,motorway,1,"LINESTRING (-112.169687 33.6682673, -112.1689359 33.6682995)",auto,0,0,,
Agua Fria Freeway,191,49815668,636,637,1,722.6746477,4,104.0,,motorway,1,"LINESTRING (-112.1689359 33.6682995, -112.1685283 33.6683311, -112.1676017 33.6684347, -112.1665371 33.6686283, -112.1651994 33.6688716, -112.1644219 33.669013, -112.1639882 33.6690919, -112.1633579 33.6691865, -112.1629668 33.6692348, -112.1625548 33.6692771, -112.1621428 33.669299, -112.1612416 33.6693348)",auto,0,0,,
Agua Fria Freeway,192,49815672,818,2,1,721.7366357,4,104.0,,motorway,1,"LINESTRING (-112.1696786 33.6684952, -112.1703752 33.6684833, -112.1709424 33.6684846, -112.1714831 33.6684792, -112.1725082 33.6684801, -112.1741611 33.6684751, -112.1751058 33.6684722, -112.1761317 33.6684664, -112.1770213 33.6684664, -112.1774773 33.6684651)",auto,0,0,,
Agua Fria Freeway,193,49815676,624,818,1,66.22120465,4,104.0,,motorway,1,"LINESTRING (-112.1689639 33.6685246, -112.1696786 33.6684952)",auto,0,0,,
Agua Fria Freeway,194,49815897,820,480,1,518.4824525,5,104.0,,motorway,1,"LINESTRING (-112.1349387 33.6693657, -112.1353105 33.6694316, -112.1358055 33.6695325, -112.1363539 33.669616, -112.1371977 33.6697115, -112.137455 33.6697282, -112.1377374 33.6697483, -112.1381301 33.6697589, -112.1384833 33.669766, -112.1392069 33.6697591, -112.1396618 33.6697533, -112.140111 33.6697515, -112.1404993 33.669748)",auto,0,0,,
Agua Fria Freeway,195,49815898,253,820,1,64.61890098,5,104.0,,motorway,1,"LINESTRING (-112.1342628 33.6692198, -112.1349387 33.6693657)",auto,0,0,,
Agua Fria Freeway,196,49815899,819,638,1,66.07875767,4,104.0,,motorway,1,"LINESTRING (-112.1349762 33.6691243, -112.1342842 33.6689778)",auto,0,0,,
Agua Fria Freeway,197,49815900,3278,640,1,506.5516788,5,104.0,,motorway,1,"LINESTRING (-112.1323751 33.6686934, -112.1319555 33.6686591, -112.1311561 33.6686326, -112.1269041 33.6686161)",auto,0,0,,
Pima Freeway,198,49816480,821,519,1,654.9772847,4,104.0,,motorway,1,"LINESTRING (-112.1002892 33.6694527, -112.1011168 33.6693356, -112.1017435 33.6692483, -112.1030035 33.6690652, -112.1036963 33.6689684, -112.1041729 33.668913, -112.1046798 33.6688753, -112.1051918 33.6688566, -112.1058217 33.6688506, -112.1073099 33.6688778)",auto,0,0,,
