,link_id,from_node_id,to_node_id,lanes,length,time_period,date,geometry,volume,speed
0,3239.0,1791.0,2666.0,,31.0,2310_2325,2017-09-29,"LINESTRING (-2.2334158 53.4884368, -2.2331343 53.4882096)",0.0,0.0
1,3239.0,1791.0,2666.0,,31.0,2325_2340,2017-09-29,"LINESTRING (-2.2334158 53.4884368, -2.2331343 53.4882096)",0.0,0.0
0,3241.0,2666.0,2673.0,,39.0,2310_2325,2017-09-29,"LINESTRING (-2.2331343 53.4882096, -2.2328344 53.4879676, -2.2327812 53.4879246)",0.0,0.0
1,3241.0,2666.0,2673.0,,39.0,2325_2340,2017-09-29,"LINESTRING (-2.2331343 53.4882096, -2.2328344 53.4879676, -2.2327812 53.4879246)",0.0,0.0
0,3243.0,2673.0,1129.0,,9.0,2310_2325,2017-09-29,"LINESTRING (-2.2327812 53.4879246, -2.2326976 53.4878572)",0.0,0.0
1,3243.0,2673.0,1129.0,,9.0,2325_2340,2017-09-29,"LINESTRING (-2.2327812 53.4879246, -2.2326976 53.4878572)",0.0,0.0
0,3304.0,1177.0,1428.0,,41.0,2310_2325,2017-09-29,"LINESTRING (-2.2391429 53.4873781, -2.2392796 53.4874247, -2.2395668 53.4875276, -2.2396694 53.4875771)",1020.0,44.0
1,3304.0,1177.0,1428.0,,41.0,2325_2340,2017-09-29,"LINESTRING (-2.2391429 53.4873781, -2.2392796 53.4874247, -2.2395668 53.4875276, -2.2396694 53.4875771)",702.0,43.0
0,4003.0,1428.0,2717.0,2.0,13.0,2310_2325,2017-09-29,"LINESTRING (-2.2396694 53.4875771, -2.2398202 53.4876522)",1020.0,44.0
1,4003.0,1428.0,2717.0,2.0,13.0,2325_2340,2017-09-29,"LINESTRING (-2.2396694 53.4875771, -2.2398202 53.4876522)",702.0,43.0
0,5704.0,2717.0,1429.0,2.0,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2398202 53.4876522, -2.2400161 53.4877301)",1020.0,44.0
1,5704.0,2717.0,1429.0,2.0,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2398202 53.4876522, -2.2400161 53.4877301)",702.0,43.0
0,5319.0,1429.0,1430.0,2.0,8.0,2310_2325,2017-09-29,"LINESTRING (-2.2400161 53.4877301, -2.2400957 53.4877812)",1020.0,44.0
1,5319.0,1429.0,1430.0,2.0,8.0,2325_2340,2017-09-29,"LINESTRING (-2.2400161 53.4877301, -2.2400957 53.4877812)",702.0,43.0
0,3606.0,1430.0,2238.0,2.0,26.0,2310_2325,2017-09-29,"LINESTRING (-2.2400957 53.4877812, -2.2403029 53.4879758)",1020.0,44.0
1,3606.0,1430.0,2238.0,2.0,26.0,2325_2340,2017-09-29,"LINESTRING (-2.2400957 53.4877812, -2.2403029 53.4879758)",702.0,43.0
0,5705.0,2238.0,1431.0,2.0,7.0,2310_2325,2017-09-29,"LINESTRING (-2.2403029 53.4879758, -2.2403529 53.4880295)",1020.0,44.0
1,5705.0,2238.0,1431.0,2.0,7.0,2325_2340,2017-09-29,"LINESTRING (-2.2403029 53.4879758, -2.2403529 53.4880295)",702.0,43.0
0,3304.0,1177.0,1428.0,,41.0,2310_2325,2017-09-29,"LINESTRING (-2.2391429 53.4873781, -2.2392796 53.4874247, -2.2395668 53.4875276, -2.2396694 53.4875771)",1638.0,39.0
1,3304.0,1177.0,1428.0,,41.0,2325_2340,2017-09-29,"LINESTRING (-2.2391429 53.4873781, -2.2392796 53.4874247, -2.2395668 53.4875276, -2.2396694 53.4875771)",1200.0,40.0
0,4003.0,1428.0,2717.0,2.0,13.0,2310_2325,2017-09-29,"LINESTRING (-2.2396694 53.4875771, -2.2398202 53.4876522)",1638.0,39.0
1,4003.0,1428.0,2717.0,2.0,13.0,2325_2340,2017-09-29,"LINESTRING (-2.2396694 53.4875771, -2.2398202 53.4876522)",1200.0,40.0
0,5704.0,2717.0,1429.0,2.0,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2398202 53.4876522, -2.2400161 53.4877301)",1638.0,39.0
1,5704.0,2717.0,1429.0,2.0,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2398202 53.4876522, -2.2400161 53.4877301)",1200.0,40.0
0,5319.0,1429.0,1430.0,2.0,8.0,2310_2325,2017-09-29,"LINESTRING (-2.2400161 53.4877301, -2.2400957 53.4877812)",1638.0,39.0
1,5319.0,1429.0,1430.0,2.0,8.0,2325_2340,2017-09-29,"LINESTRING (-2.2400161 53.4877301, -2.2400957 53.4877812)",1200.0,40.0
0,3606.0,1430.0,2238.0,2.0,26.0,2310_2325,2017-09-29,"LINESTRING (-2.2400957 53.4877812, -2.2403029 53.4879758)",1638.0,39.0
1,3606.0,1430.0,2238.0,2.0,26.0,2325_2340,2017-09-29,"LINESTRING (-2.2400957 53.4877812, -2.2403029 53.4879758)",1200.0,40.0
0,5705.0,2238.0,1431.0,2.0,7.0,2310_2325,2017-09-29,"LINESTRING (-2.2403029 53.4879758, -2.2403529 53.4880295)",1638.0,39.0
1,5705.0,2238.0,1431.0,2.0,7.0,2325_2340,2017-09-29,"LINESTRING (-2.2403029 53.4879758, -2.2403529 53.4880295)",1200.0,40.0
0,4702.0,1431.0,2472.0,2.0,22.0,2310_2325,2017-09-29,"LINESTRING (-2.2403529 53.4880295, -2.2404559 53.4881405, -2.2404532 53.4882079)",1638.0,39.0
1,4702.0,1431.0,2472.0,2.0,22.0,2325_2340,2017-09-29,"LINESTRING (-2.2403529 53.4880295, -2.2404559 53.4881405, -2.2404532 53.4882079)",1200.0,40.0
0,4705.0,2472.0,2471.0,2.0,101.0,2310_2325,2017-09-29,"LINESTRING (-2.2404532 53.4882079, -2.2412251 53.4889944)",1638.0,39.0
1,4705.0,2472.0,2471.0,2.0,101.0,2325_2340,2017-09-29,"LINESTRING (-2.2404532 53.4882079, -2.2412251 53.4889944)",1200.0,40.0
0,3302.0,1130.0,2953.0,,25.0,2310_2325,2017-09-29,"LINESTRING (-2.2365836 53.4865994, -2.236918 53.486703)",2184.0,37.0
1,3302.0,1130.0,2953.0,,25.0,2325_2340,2017-09-29,"LINESTRING (-2.2365836 53.4865994, -2.236918 53.486703)",1752.0,36.0
0,3303.0,2953.0,1177.0,,165.0,2310_2325,2017-09-29,"LINESTRING (-2.236918 53.486703, -2.2373422 53.4868345, -2.2383343 53.4871462, -2.2385047 53.4871949, -2.2391429 53.4873781)",2184.0,37.0
1,3303.0,2953.0,1177.0,,165.0,2325_2340,2017-09-29,"LINESTRING (-2.236918 53.486703, -2.2373422 53.4868345, -2.2383343 53.4871462, -2.2385047 53.4871949, -2.2391429 53.4873781)",1752.0,36.0
0,2948.0,228.0,1650.0,,37.0,2310_2325,2017-09-29,"LINESTRING (-2.2358571 53.4862853, -2.2362512 53.4860519)",1242.0,27.0
1,2948.0,228.0,1650.0,,37.0,2325_2340,2017-09-29,"LINESTRING (-2.2358571 53.4862853, -2.2362512 53.4860519)",1278.0,25.0
0,3967.0,1650.0,1649.0,,14.0,2310_2325,2017-09-29,"LINESTRING (-2.2362512 53.4860519, -2.2364501 53.4860033)",1242.0,27.0
1,3967.0,1650.0,1649.0,,14.0,2325_2340,2017-09-29,"LINESTRING (-2.2362512 53.4860519, -2.2364501 53.4860033)",1278.0,25.0
0,5885.0,468.0,1648.0,,42.0,2310_2325,2017-09-29,"LINESTRING (-2.2370198 53.4856846, -2.2365685 53.485946)",522.0,29.0
1,5885.0,468.0,1648.0,,42.0,2325_2340,2017-09-29,"LINESTRING (-2.2370198 53.4856846, -2.2365685 53.485946)",720.0,31.0
0,5886.0,1648.0,1649.0,,10.0,2310_2325,2017-09-29,"LINESTRING (-2.2365685 53.485946, -2.2364501 53.4860033)",522.0,29.0
1,5886.0,1648.0,1649.0,,10.0,2325_2340,2017-09-29,"LINESTRING (-2.2365685 53.485946, -2.2364501 53.4860033)",720.0,31.0
0,4001.0,1649.0,1410.0,,50.0,2310_2325,2017-09-29,"LINESTRING (-2.2364501 53.4860033, -2.2359501 53.4863355)",522.0,29.0
1,4001.0,1649.0,1410.0,,50.0,2325_2340,2017-09-29,"LINESTRING (-2.2364501 53.4860033, -2.2359501 53.4863355)",720.0,31.0
0,4091.0,1639.0,2534.0,,84.0,2310_2325,2017-09-29,"LINESTRING (-2.2392227 53.4862592, -2.2385524 53.4860368, -2.2382631 53.4859408, -2.238205 53.4859215, -2.2381192 53.4858945)",1092.0,25.0
1,4091.0,1639.0,2534.0,,84.0,2325_2340,2017-09-29,"LINESTRING (-2.2392227 53.4862592, -2.2385524 53.4860368, -2.2382631 53.4859408, -2.238205 53.4859215, -2.2381192 53.4858945)",768.0,27.0
0,4816.0,2534.0,1646.0,,25.0,2310_2325,2017-09-29,"LINESTRING (-2.2381192 53.4858945, -2.2377872 53.4857848)",1092.0,25.0
1,4816.0,2534.0,1646.0,,25.0,2325_2340,2017-09-29,"LINESTRING (-2.2381192 53.4858945, -2.2377872 53.4857848)",768.0,27.0
0,4818.0,1646.0,1637.0,,44.0,2310_2325,2017-09-29,"LINESTRING (-2.2377872 53.4857848, -2.2372033 53.4855937)",1092.0,25.0
1,4818.0,1646.0,1637.0,,44.0,2325_2340,2017-09-29,"LINESTRING (-2.2377872 53.4857848, -2.2372033 53.4855937)",768.0,27.0
0,2954.0,1071.0,233.0,,37.0,2310_2325,2017-09-29,"LINESTRING (-2.2386558 53.4848406, -2.2385552 53.4848983, -2.2383998 53.4849891, -2.2383709 53.485006, -2.2382544 53.4850657)",0.0,0.0
1,2954.0,1071.0,233.0,,37.0,2325_2340,2017-09-29,"LINESTRING (-2.2386558 53.4848406, -2.2385552 53.4848983, -2.2383998 53.4849891, -2.2383709 53.485006, -2.2382544 53.4850657)",0.0,0.0
0,5849.0,233.0,1336.0,,4.0,2310_2325,2017-09-29,"LINESTRING (-2.2382544 53.4850657, -2.2382141 53.4850864)",0.0,0.0
1,5849.0,233.0,1336.0,,4.0,2325_2340,2017-09-29,"LINESTRING (-2.2382544 53.4850657, -2.2382141 53.4850864)",0.0,0.0
0,4000.0,1336.0,1335.0,,41.0,2310_2325,2017-09-29,"LINESTRING (-2.2382141 53.4850864, -2.2381463 53.4851211, -2.2377426 53.485328)",0.0,0.0
1,4000.0,1336.0,1335.0,,41.0,2325_2340,2017-09-29,"LINESTRING (-2.2382141 53.4850864, -2.2381463 53.4851211, -2.2377426 53.485328)",0.0,0.0
0,4002.0,1335.0,1637.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2377426 53.485328, -2.2372033 53.4855937)",0.0,0.0
1,4002.0,1335.0,1637.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2377426 53.485328, -2.2372033 53.4855937)",0.0,0.0
0,5884.0,1637.0,468.0,,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2372033 53.4855937, -2.2370198 53.4856846)",0.0,0.0
1,5884.0,1637.0,468.0,,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2372033 53.4855937, -2.2370198 53.4856846)",0.0,0.0
0,2928.0,88.0,2486.0,,23.0,2310_2325,2017-09-29,"LINESTRING (-2.2447595 53.4868603, -2.2447669 53.4870393, -2.2447706 53.4870537, -2.2447747 53.487065)",534.0,33.0
1,2928.0,88.0,2486.0,,23.0,2325_2340,2017-09-29,"LINESTRING (-2.2447595 53.4868603, -2.2447669 53.4870393, -2.2447706 53.4870537, -2.2447747 53.487065)",510.0,30.0
0,2929.0,2486.0,1633.0,,53.0,2310_2325,2017-09-29,"LINESTRING (-2.2447747 53.487065, -2.2448909 53.4872165, -2.2451208 53.4874935)",534.0,33.0
1,2929.0,2486.0,1633.0,,53.0,2325_2340,2017-09-29,"LINESTRING (-2.2447747 53.487065, -2.2448909 53.4872165, -2.2451208 53.4874935)",510.0,30.0
0,3601.0,1633.0,2476.0,,37.0,2310_2325,2017-09-29,"LINESTRING (-2.2451208 53.4874935, -2.2452533 53.4877139, -2.2453148 53.4878046)",534.0,33.0
1,3601.0,1633.0,2476.0,,37.0,2325_2340,2017-09-29,"LINESTRING (-2.2451208 53.4874935, -2.2452533 53.4877139, -2.2453148 53.4878046)",510.0,30.0
0,4721.0,2476.0,1635.0,2.0,47.0,2310_2325,2017-09-29,"LINESTRING (-2.2453148 53.4878046, -2.2456119 53.4881852)",534.0,33.0
1,4721.0,2476.0,1635.0,2.0,47.0,2325_2340,2017-09-29,"LINESTRING (-2.2453148 53.4878046, -2.2456119 53.4881852)",510.0,30.0
0,3971.0,2517.0,1427.0,,24.0,2310_2325,2017-09-29,"LINESTRING (-2.2405245 53.4872639, -2.2404059 53.4874672)",468.0,35.0
1,3971.0,2517.0,1427.0,,24.0,2325_2340,2017-09-29,"LINESTRING (-2.2405245 53.4872639, -2.2404059 53.4874672)",372.0,38.0
0,2556.0,1427.0,1430.0,1.0,41.0,2310_2325,2017-09-29,"LINESTRING (-2.2404059 53.4874672, -2.2402337 53.4876953, -2.2400957 53.4877812)",468.0,35.0
1,2556.0,1427.0,1430.0,1.0,41.0,2325_2340,2017-09-29,"LINESTRING (-2.2404059 53.4874672, -2.2402337 53.4876953, -2.2400957 53.4877812)",372.0,38.0
0,5701.0,1430.0,1432.0,1.0,9.0,2310_2325,2017-09-29,"LINESTRING (-2.2400957 53.4877812, -2.2399988 53.4878376)",468.0,35.0
1,5701.0,1430.0,1432.0,1.0,9.0,2325_2340,2017-09-29,"LINESTRING (-2.2400957 53.4877812, -2.2399988 53.4878376)",372.0,38.0
0,2530.0,1426.0,315.0,,21.0,2310_2325,2017-09-29,"LINESTRING (-2.232168 53.4852806, -2.2320839 53.4853141, -2.2319014 53.4853861)",558.0,27.0
1,2530.0,1426.0,315.0,,21.0,2325_2340,2017-09-29,"LINESTRING (-2.232168 53.4852806, -2.2320839 53.4853141, -2.2319014 53.4853861)",372.0,28.0
0,4632.0,1811.0,1425.0,,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2319433 53.485231, -2.2321473 53.4851291)",2808.0,26.0
1,4632.0,1811.0,1425.0,,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2319433 53.485231, -2.2321473 53.4851291)",2244.0,29.0
0,1486.0,1425.0,2566.0,,53.0,2310_2325,2017-09-29,"LINESTRING (-2.2321473 53.4851291, -2.2322282 53.4850522, -2.2325016 53.4849003, -2.2325431 53.4848783, -2.2325764 53.4848586, -2.2325987 53.4848386, -2.2326101 53.4848053, -2.2326077 53.4847626)",2808.0,26.0
1,1486.0,1425.0,2566.0,,53.0,2325_2340,2017-09-29,"LINESTRING (-2.2321473 53.4851291, -2.2322282 53.4850522, -2.2325016 53.4849003, -2.2325431 53.4848783, -2.2325764 53.4848586, -2.2325987 53.4848386, -2.2326101 53.4848053, -2.2326077 53.4847626)",2244.0,29.0
0,4632.0,1811.0,1425.0,,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2319433 53.485231, -2.2321473 53.4851291)",1188.0,13.0
1,4632.0,1811.0,1425.0,,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2319433 53.485231, -2.2321473 53.4851291)",984.0,16.0
0,1486.0,1425.0,2566.0,,53.0,2310_2325,2017-09-29,"LINESTRING (-2.2321473 53.4851291, -2.2322282 53.4850522, -2.2325016 53.4849003, -2.2325431 53.4848783, -2.2325764 53.4848586, -2.2325987 53.4848386, -2.2326101 53.4848053, -2.2326077 53.4847626)",1188.0,13.0
1,1486.0,1425.0,2566.0,,53.0,2325_2340,2017-09-29,"LINESTRING (-2.2321473 53.4851291, -2.2322282 53.4850522, -2.2325016 53.4849003, -2.2325431 53.4848783, -2.2325764 53.4848586, -2.2325987 53.4848386, -2.2326101 53.4848053, -2.2326077 53.4847626)",984.0,16.0
0,2547.0,1124.0,1423.0,,5.0,2310_2325,2017-09-29,"LINESTRING (-2.2331457 53.484872, -2.2332056 53.4849038)",4200.0,25.0
1,2547.0,1124.0,1423.0,,5.0,2325_2340,2017-09-29,"LINESTRING (-2.2331457 53.484872, -2.2332056 53.4849038)",3690.0,25.0
0,2548.0,1423.0,2230.0,,60.0,2310_2325,2017-09-29,"LINESTRING (-2.2332056 53.4849038, -2.2332506 53.4849262, -2.2333673 53.4849794, -2.2339113 53.4852419)",4200.0,25.0
1,2548.0,1423.0,2230.0,,60.0,2325_2340,2017-09-29,"LINESTRING (-2.2332056 53.4849038, -2.2332506 53.4849262, -2.2333673 53.4849794, -2.2339113 53.4852419)",3690.0,25.0
0,2549.0,2230.0,2095.0,,23.0,2310_2325,2017-09-29,"LINESTRING (-2.2339113 53.4852419, -2.234166 53.4853795)",4200.0,25.0
1,2549.0,2230.0,2095.0,,23.0,2325_2340,2017-09-29,"LINESTRING (-2.2339113 53.4852419, -2.234166 53.4853795)",3690.0,25.0
0,2550.0,2095.0,232.0,,22.0,2310_2325,2017-09-29,"LINESTRING (-2.234166 53.4853795, -2.2344341 53.4855022)",4200.0,25.0
1,2550.0,2095.0,232.0,,22.0,2325_2340,2017-09-29,"LINESTRING (-2.234166 53.4853795, -2.2344341 53.4855022)",3690.0,25.0
0,2551.0,232.0,2094.0,,27.0,2310_2325,2017-09-29,"LINESTRING (-2.2344341 53.4855022, -2.2347416 53.4856599)",4200.0,25.0
1,2551.0,232.0,2094.0,,27.0,2325_2340,2017-09-29,"LINESTRING (-2.2344341 53.4855022, -2.2347416 53.4856599)",3690.0,25.0
0,3815.0,2094.0,2099.0,,57.0,2310_2325,2017-09-29,"LINESTRING (-2.2347416 53.4856599, -2.2341852 53.4860523)",4200.0,25.0
1,3815.0,2094.0,2099.0,,57.0,2325_2340,2017-09-29,"LINESTRING (-2.2347416 53.4856599, -2.2341852 53.4860523)",3690.0,25.0
0,5666.0,2099.0,474.0,,98.0,2310_2325,2017-09-29,"LINESTRING (-2.2341852 53.4860523, -2.2353216 53.4866166)",4200.0,25.0
1,5666.0,2099.0,474.0,,98.0,2325_2340,2017-09-29,"LINESTRING (-2.2341852 53.4860523, -2.2353216 53.4866166)",3690.0,25.0
0,2002.0,474.0,1131.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2353216 53.4866166, -2.2357962 53.4863129)",4200.0,25.0
1,2002.0,474.0,1131.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2353216 53.4866166, -2.2357962 53.4863129)",3690.0,25.0
0,5517.0,2566.0,837.0,,97.0,2310_2325,2017-09-29,"LINESTRING (-2.2326077 53.4847626, -2.2326071 53.4847526, -2.2325866 53.4847148, -2.2325408 53.4846775, -2.2322102 53.4845148, -2.2321231 53.4844688, -2.2315523 53.4841706)",3162.0,24.0
1,5517.0,2566.0,837.0,,97.0,2325_2340,2017-09-29,"LINESTRING (-2.2326077 53.4847626, -2.2326071 53.4847526, -2.2325866 53.4847148, -2.2325408 53.4846775, -2.2322102 53.4845148, -2.2321231 53.4844688, -2.2315523 53.4841706)",2580.0,24.0
0,4011.0,168.0,1421.0,,57.0,2310_2325,2017-09-29,"LINESTRING (-2.2321704 53.4843693, -2.2325539 53.4845736, -2.2326878 53.4846425, -2.2327995 53.4847158)",6162.0,27.0
1,4011.0,168.0,1421.0,,57.0,2325_2340,2017-09-29,"LINESTRING (-2.2321704 53.4843693, -2.2325539 53.4845736, -2.2326878 53.4846425, -2.2327995 53.4847158)",5244.0,29.0
0,2546.0,1421.0,1124.0,,29.0,2310_2325,2017-09-29,"LINESTRING (-2.2327995 53.4847158, -2.2329428 53.4847719, -2.2331457 53.484872)",6162.0,27.0
1,2546.0,1421.0,1124.0,,29.0,2325_2340,2017-09-29,"LINESTRING (-2.2327995 53.4847158, -2.2329428 53.4847719, -2.2331457 53.484872)",5244.0,29.0
0,1487.0,837.0,838.0,,90.0,2310_2325,2017-09-29,"LINESTRING (-2.2315523 53.4841706, -2.2306287 53.483697, -2.230529 53.4836417)",2616.0,27.0
1,1487.0,837.0,838.0,,90.0,2325_2340,2017-09-29,"LINESTRING (-2.2315523 53.4841706, -2.2306287 53.483697, -2.230529 53.4836417)",2160.0,30.0
0,1488.0,838.0,1419.0,,54.0,2310_2325,2017-09-29,"LINESTRING (-2.230529 53.4836417, -2.2303505 53.483547, -2.2301861 53.4834336, -2.2300071 53.4832759)",2616.0,27.0
1,1488.0,838.0,1419.0,,54.0,2325_2340,2017-09-29,"LINESTRING (-2.230529 53.4836417, -2.2303505 53.483547, -2.2301861 53.4834336, -2.2300071 53.4832759)",2160.0,30.0
0,4485.0,1420.0,166.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2306169 53.4835336, -2.2308328 53.4836456, -2.2311403 53.4838119)",2736.0,29.0
1,4485.0,1420.0,166.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2306169 53.4835336, -2.2308328 53.4836456, -2.2311403 53.4838119)",2172.0,31.0
0,4486.0,166.0,167.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2311403 53.4838119, -2.2316556 53.4840947)",2736.0,29.0
1,4486.0,166.0,167.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2311403 53.4838119, -2.2316556 53.4840947)",2172.0,31.0
0,4010.0,167.0,168.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2316556 53.4840947, -2.2321704 53.4843693)",2736.0,29.0
1,4010.0,167.0,168.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2316556 53.4840947, -2.2321704 53.4843693)",2172.0,31.0
0,4011.0,168.0,1421.0,,57.0,2310_2325,2017-09-29,"LINESTRING (-2.2321704 53.4843693, -2.2325539 53.4845736, -2.2326878 53.4846425, -2.2327995 53.4847158)",2736.0,29.0
1,4011.0,168.0,1421.0,,57.0,2325_2340,2017-09-29,"LINESTRING (-2.2321704 53.4843693, -2.2325539 53.4845736, -2.2326878 53.4846425, -2.2327995 53.4847158)",2172.0,31.0
0,1490.0,1419.0,464.0,1.0,28.0,2310_2325,2017-09-29,"LINESTRING (-2.2300071 53.4832759, -2.2296911 53.4831125)",2580.0,32.0
1,1490.0,1419.0,464.0,1.0,28.0,2325_2340,2017-09-29,"LINESTRING (-2.2300071 53.4832759, -2.2296911 53.4831125)",1956.0,36.0
0,1492.0,464.0,169.0,1.0,36.0,2310_2325,2017-09-29,"LINESTRING (-2.2296911 53.4831125, -2.2295187 53.4830228, -2.2292869 53.4828985)",2580.0,32.0
1,1492.0,464.0,169.0,1.0,36.0,2325_2340,2017-09-29,"LINESTRING (-2.2296911 53.4831125, -2.2295187 53.4830228, -2.2292869 53.4828985)",1956.0,36.0
0,1494.0,169.0,466.0,1.0,53.0,2310_2325,2017-09-29,"LINESTRING (-2.2292869 53.4828985, -2.2289307 53.4826969, -2.2287137 53.4825703)",2580.0,32.0
1,1494.0,169.0,466.0,1.0,53.0,2325_2340,2017-09-29,"LINESTRING (-2.2292869 53.4828985, -2.2289307 53.4826969, -2.2287137 53.4825703)",1956.0,36.0
0,1493.0,169.0,464.0,1.0,36.0,2310_2325,2017-09-29,"LINESTRING (-2.2292869 53.4828985, -2.2295187 53.4830228, -2.2296911 53.4831125)",2784.0,31.0
1,1493.0,169.0,464.0,1.0,36.0,2325_2340,2017-09-29,"LINESTRING (-2.2292869 53.4828985, -2.2295187 53.4830228, -2.2296911 53.4831125)",2640.0,33.0
0,1491.0,464.0,1419.0,1.0,28.0,2310_2325,2017-09-29,"LINESTRING (-2.2296911 53.4831125, -2.2300071 53.4832759)",2784.0,31.0
1,1491.0,464.0,1419.0,1.0,28.0,2325_2340,2017-09-29,"LINESTRING (-2.2296911 53.4831125, -2.2300071 53.4832759)",2640.0,33.0
0,1496.0,466.0,663.0,1.0,20.0,2310_2325,2017-09-29,"LINESTRING (-2.2287137 53.4825703, -2.2285076 53.4824397)",2982.0,32.0
1,1496.0,466.0,663.0,1.0,20.0,2325_2340,2017-09-29,"LINESTRING (-2.2287137 53.4825703, -2.2285076 53.4824397)",2220.0,33.0
0,1110.0,663.0,2390.0,,23.0,2310_2325,2017-09-29,"LINESTRING (-2.2285076 53.4824397, -2.2282672 53.4822957)",2982.0,32.0
1,1110.0,663.0,2390.0,,23.0,2325_2340,2017-09-29,"LINESTRING (-2.2285076 53.4824397, -2.2282672 53.4822957)",2220.0,33.0
0,5481.0,2390.0,695.0,,6.0,2310_2325,2017-09-29,"LINESTRING (-2.2282672 53.4822957, -2.2282015 53.482255)",2982.0,32.0
1,5481.0,2390.0,695.0,,6.0,2325_2340,2017-09-29,"LINESTRING (-2.2282672 53.4822957, -2.2282015 53.482255)",2220.0,33.0
0,1109.0,695.0,6.0,,12.0,2310_2325,2017-09-29,"LINESTRING (-2.2282015 53.482255, -2.22815 53.4822226, -2.2280734 53.4821788)",2982.0,32.0
1,1109.0,695.0,6.0,,12.0,2325_2340,2017-09-29,"LINESTRING (-2.2282015 53.482255, -2.22815 53.4822226, -2.2280734 53.4821788)",2220.0,33.0
0,3471.0,1812.0,466.0,,42.0,2310_2325,2017-09-29,"LINESTRING (-2.2282022 53.4827971, -2.2287137 53.4825703)",3000.0,34.0
1,3471.0,1812.0,466.0,,42.0,2325_2340,2017-09-29,"LINESTRING (-2.2282022 53.4827971, -2.2287137 53.4825703)",2100.0,34.0
0,1496.0,466.0,663.0,1.0,20.0,2310_2325,2017-09-29,"LINESTRING (-2.2287137 53.4825703, -2.2285076 53.4824397)",3000.0,34.0
1,1496.0,466.0,663.0,1.0,20.0,2325_2340,2017-09-29,"LINESTRING (-2.2287137 53.4825703, -2.2285076 53.4824397)",2100.0,34.0
0,1110.0,663.0,2390.0,,23.0,2310_2325,2017-09-29,"LINESTRING (-2.2285076 53.4824397, -2.2282672 53.4822957)",3000.0,34.0
1,1110.0,663.0,2390.0,,23.0,2325_2340,2017-09-29,"LINESTRING (-2.2285076 53.4824397, -2.2282672 53.4822957)",2100.0,34.0
0,5481.0,2390.0,695.0,,6.0,2310_2325,2017-09-29,"LINESTRING (-2.2282672 53.4822957, -2.2282015 53.482255)",3000.0,34.0
1,5481.0,2390.0,695.0,,6.0,2325_2340,2017-09-29,"LINESTRING (-2.2282672 53.4822957, -2.2282015 53.482255)",2100.0,34.0
0,1109.0,695.0,6.0,,12.0,2310_2325,2017-09-29,"LINESTRING (-2.2282015 53.482255, -2.22815 53.4822226, -2.2280734 53.4821788)",3000.0,34.0
1,1109.0,695.0,6.0,,12.0,2325_2340,2017-09-29,"LINESTRING (-2.2282015 53.482255, -2.22815 53.4822226, -2.2280734 53.4821788)",2100.0,34.0
0,1499.0,6.0,196.0,2.0,112.0,2310_2325,2017-09-29,"LINESTRING (-2.2280734 53.4821788, -2.2279043 53.4821518, -2.2277075 53.4820447, -2.2274706 53.4819336, -2.2272757 53.4818439, -2.2269813 53.4817174, -2.2266985 53.4816106)",3000.0,34.0
1,1499.0,6.0,196.0,2.0,112.0,2325_2340,2017-09-29,"LINESTRING (-2.2280734 53.4821788, -2.2279043 53.4821518, -2.2277075 53.4820447, -2.2274706 53.4819336, -2.2272757 53.4818439, -2.2269813 53.4817174, -2.2266985 53.4816106)",2100.0,34.0
0,1499.0,6.0,196.0,2.0,112.0,2310_2325,2017-09-29,"LINESTRING (-2.2280734 53.4821788, -2.2279043 53.4821518, -2.2277075 53.4820447, -2.2274706 53.4819336, -2.2272757 53.4818439, -2.2269813 53.4817174, -2.2266985 53.4816106)",2916.0,32.0
1,1499.0,6.0,196.0,2.0,112.0,2325_2340,2017-09-29,"LINESTRING (-2.2280734 53.4821788, -2.2279043 53.4821518, -2.2277075 53.4820447, -2.2274706 53.4819336, -2.2272757 53.4818439, -2.2269813 53.4817174, -2.2266985 53.4816106)",2700.0,29.0
0,1500.0,196.0,197.0,2.0,65.0,2310_2325,2017-09-29,"LINESTRING (-2.2266985 53.4816106, -2.2262819 53.4814628, -2.2258458 53.4813301)",2916.0,32.0
