name_osm,link_id_osm,from_node_id_osm,to_node_id_osm,name_tmc,link_id_tmc,from_node_id_tmc,to_node_id_tmc
Sycamore Street,7188,9412,5059,110P05692,100000032,100000033,100000034
Bell Lane,7189,5060,5061,110N05695,100000026,100000026,100000027
Bell Lane,7190,5061,5060,110N05695,100000026,100000026,100000027
Bell Lane,7191,5061,5062,110N05695,100000026,100000026,100000027
Bell Lane,7192,5062,5061,110N05695,100000026,100000026,100000027
Bell Lane,7193,5062,5063,110N05695,100000026,100000026,100000027
Bell Lane,7194,5063,5062,110N05695,100000026,100000026,100000027
Dylan Schar Court,7195,4603,5064,110N05706,100000010,100000010,100000011
Dylan Schar Court,7196,5064,4603,110N05706,100000010,100000010,100000011
Summerchase Court,7197,5065,10635,110N05707,100000008,100000008,100000009
Summerchase Court,7198,10635,5065,110N05707,100000008,100000008,100000009
Summerchase Court,7199,10635,10635,110N05707,100000008,100000008,100000009
Summerchase Court,7200,10635,10635,110N05707,100000008,100000008,100000009
Cold Harbor Drive,7201,5066,5067,110N05710,100000003,100000003,100000004
Cold Harbor Drive,7202,5067,5066,110N05710,100000003,100000003,100000004
Pillory Drive,7203,3251,5068,110-05699,100000017,100000017,100000018
Pillory Drive,7204,5068,3251,110-05699,100000017,100000017,100000018
Westbranch Drive,7205,5069,10042,110+05698,100000042,100000043,100000044
Westbranch Drive,7206,10042,5069,110+05698,100000042,100000043,100000044
Westbranch Drive,7207,10042,5070,110+05698,100000042,100000043,100000044
Westbranch Drive,7208,5070,10042,110+05698,100000042,100000043,100000044
Westbranch Drive,7209,5070,5071,110P05697,100000041,100000042,100000043
Westbranch Drive,7210,5071,5070,110P05697,100000041,100000042,100000043
Ellsworth Avenue,7211,2230,4005,110+05707,100000054,100000055,100000056
Ellsworth Avenue,7212,4005,2230,110+05707,100000054,100000055,100000056
Ellsworth Avenue,7213,4005,2407,110+05707,100000054,100000055,100000056
Ellsworth Avenue,7214,2407,4005,110+05707,100000054,100000055,100000056
Ellsworth Avenue,7215,2407,5079,110+05707,100000054,100000055,100000056
Ellsworth Avenue,7216,5079,2407,110+05707,100000054,100000055,100000056
Sawdust Road,7217,982,1719,110-05701,100000015,100000015,100000016
Sawdust Road,7218,1719,982,110-05701,100000015,100000015,100000016
Sawdust Road,7219,1719,4151,110-05701,100000015,100000015,100000016
Sawdust Road,7220,4151,1719,110-05701,100000015,100000015,100000016
Coffee Tree Court,7221,5080,3550,110N05711,100000001,100000001,100000002
Coffee Tree Court,7222,3550,5080,110N05711,100000001,100000001,100000002
Coffee Tree Court,7223,3550,1248,110N05711,100000001,100000001,100000002
Coffee Tree Court,7224,1248,3550,110N05711,100000001,100000001,100000002
Sawdust Road,7225,4933,982,110-05701,100000015,100000015,100000016
Sawdust Road,7226,982,4933,110-05701,100000015,100000015,100000016
Bright Pond Lane,7227,1941,10382,110N05707,100000008,100000008,100000009
Bright Pond Lane,7228,10382,1941,110N05707,100000008,100000008,100000009
Bright Pond Lane,7229,10382,790,110N05707,100000008,100000008,100000009
Bright Pond Lane,7230,790,10382,110N05707,100000008,100000008,100000009
Venetian Court,7231,5081,5082,110N05706,100000010,100000010,100000011
Venetian Court,7232,5082,5081,110N05706,100000010,100000010,100000011
Crayton Road,7233,2761,5083,110-05709,100000004,100000004,100000005
Crayton Road,7234,5083,2761,110-05709,100000004,100000004,100000005
Woodgate Lane,7235,5084,5085,110+05693,100000033,100000034,100000035
Woodgate Lane,7236,5085,5084,110+05693,100000033,100000034,100000035
Woodgate Lane,7237,5085,1394,110+05693,100000033,100000034,100000035
Woodgate Lane,7238,1394,5085,110+05693,100000033,100000034,100000035
Babcock Road,7239,5086,3741,110-05698,100000019,100000019,100000020
Babcock Road,7240,3741,5086,110-05698,100000019,100000019,100000020
Babcock Road,7241,3741,5087,110-05698,100000019,100000019,100000020
Babcock Road,7242,5087,3741,110-05698,100000019,100000019,100000020
Babcock Road,7243,5087,5088,110-05698,100000019,100000019,100000020
Babcock Road,7244,5088,5087,110-05698,100000019,100000019,100000020
Babcock Road,7245,5088,5089,110-05698,100000019,100000019,100000020
Babcock Road,7246,5089,5088,110-05698,100000019,100000019,100000020
Babcock Road,7247,5089,13613,110N05698,100000020,100000020,100000021
Babcock Road,7248,13613,5089,110N05698,100000020,100000020,100000021
Pinafore Court,7249,5092,5093,110N05706,100000010,100000010,100000011
Pinafore Court,7250,5093,5092,110N05706,100000010,100000010,100000011
Romeo Court,7251,5094,5095,110+05698,100000042,100000043,100000044
Romeo Court,7252,5095,5094,110+05698,100000042,100000043,100000044
Swinks Mill Road,7253,2204,5096,110P05699,100000045,100000046,100000047
Swinks Mill Road,7254,5096,2204,110P05699,100000045,100000046,100000047
Swinks Mill Road,7255,4466,4681,110+05699,100000044,100000045,100000046
Swinks Mill Road,7256,4681,4466,110+05699,100000044,100000045,100000046
Swinks Mill Road,7257,4681,5100,110+05699,100000044,100000045,100000046
Swinks Mill Road,7258,5100,4681,110+05699,100000044,100000045,100000046
Swinks Mill Road,7259,5100,477,110+05699,100000044,100000045,100000046
Swinks Mill Road,7260,477,5100,110+05699,100000044,100000045,100000046
Swinks Mill Road,7261,477,5101,110+05699,100000044,100000045,100000046
Swinks Mill Road,7262,5101,477,110+05699,100000044,100000045,100000046
Swinks Mill Road,7263,5101,5102,110+05699,100000044,100000045,100000046
Swinks Mill Road,7264,5102,5101,110+05699,100000044,100000045,100000046
Swinks Mill Road,7265,5102,4590,110+05699,100000044,100000045,100000046
Swinks Mill Road,7266,4590,5102,110+05699,100000044,100000045,100000046
Swinks Mill Road,7267,4590,766,110+05699,100000044,100000045,100000046
Swinks Mill Road,7268,766,4590,110+05699,100000044,100000045,100000046
Swinks Mill Road,7269,766,5103,110+05699,100000044,100000045,100000046
Swinks Mill Road,7270,5103,766,110+05699,100000044,100000045,100000046
Thompson Run Court,7271,5104,5105,110-05703,100000013,100000013,100000014
Thompson Run Court,7272,5105,5104,110-05703,100000013,100000013,100000014
Valley High Road,7273,5106,4024,110N05710,100000003,100000003,100000004
Valley High Road,7274,4024,5106,110N05710,100000003,100000003,100000004
Valley High Road,7275,4024,5107,110N05710,100000003,100000003,100000004
Valley High Road,7276,5107,4024,110N05710,100000003,100000003,100000004
Star Court,7277,4239,5108,110N05706,100000010,100000010,100000011
Star Court,7278,5108,4239,110N05706,100000010,100000010,100000011
Newport Springs Court,7279,10633,12583,110N05707,100000008,100000008,100000009
Newport Springs Court,7280,12583,10633,110N05707,100000008,100000008,100000009
Newport Springs Court,7281,12583,12583,110N05707,100000008,100000008,100000009
Newport Springs Court,7282,12583,12583,110N05707,100000008,100000008,100000009
Hermosa Drive,7283,5109,5110,110-05695,100000025,100000025,100000026
Hermosa Drive,7284,5110,5109,110-05695,100000025,100000025,100000026
Hermosa Drive,7285,5110,14878,110-05695,100000025,100000025,100000026
Hermosa Drive,7286,14878,5110,110-05695,100000025,100000025,100000026
Majestic Lane,7287,14445,12711,110N05706,100000010,100000010,100000011
Majestic Lane,7288,12711,14809,110N05706,100000010,100000010,100000011
Majestic Lane,7289,14809,10167,110N05706,100000010,100000010,100000011
Myers Circle Southwest,7290,5112,5113,110N05697,100000022,100000022,100000023
Myers Circle Southwest,7291,5113,5112,110N05697,100000022,100000022,100000023
Gallows Road,7292,13333,12925,110-05695,100000025,100000025,100000026
Dogwood Hills Lane,7293,5140,14446,110N05706,100000010,100000010,100000011
Dogwood Hills Lane,7294,14446,5140,110N05706,100000010,100000010,100000011
Dogwood Hills Lane,7295,14447,5140,110N05706,100000010,100000010,100000011
Dogwood Hills Lane,7296,5140,14447,110N05706,100000010,100000010,100000011
Dogwood Hills Lane,7297,5140,1970,110N05706,100000010,100000010,100000011
Dogwood Hills Lane,7298,1970,5140,110N05706,100000010,100000010,100000011
Dogwood Hills Lane,7299,1970,14448,110N05706,100000010,100000010,100000011
Dogwood Hills Lane,7300,14448,1970,110N05706,100000010,100000010,100000011
Surveyors Court Southwest,7301,5141,5142,110N05697,100000022,100000022,100000023
Surveyors Court Southwest,7302,5142,5141,110N05697,100000022,100000022,100000023
Carey Lane,7303,5143,5144,110-05698,100000019,100000019,100000020
Carey Lane,7304,5144,5143,110-05698,100000019,100000019,100000020
Carey Lane,7305,5144,5145,110N05698,100000020,100000020,100000021
Carey Lane,7306,5145,5144,110N05698,100000020,100000020,100000021
Archer Court,7307,5146,5147,110-05709,100000004,100000004,100000005
Archer Court,7308,5147,5146,110-05709,100000004,100000004,100000005
Wooded Way,7309,5148,5149,110N05696,100000024,100000024,100000025
Wooded Way,7310,5149,5148,110N05696,100000024,100000024,100000025
Rector Street,7311,2117,3349,110N05711,100000001,100000001,100000002
Rector Street,7312,3349,2117,110N05711,100000001,100000001,100000002
Rector Street,7313,3349,1868,110N05711,100000001,100000001,100000002
Rector Street,7314,1868,3349,110N05711,100000001,100000001,100000002
Rector Street,7315,1868,4648,110N05711,100000001,100000001,100000002
Rector Street,7316,4648,1868,110N05711,100000001,100000001,100000002
Dayflower Court,7317,5150,3340,110-05704,100000012,100000012,100000013
Dayflower Court,7318,3340,5150,110-05704,100000012,100000012,100000013
Elm Place,7319,5151,4268,110N05694,100000028,100000028,100000029
Elm Place,7320,4268,5151,110N05694,100000028,100000028,100000029
Elm Place,7321,4268,9935,110N05694,100000028,100000028,100000029
Elm Place,7322,9935,4268,110N05694,100000028,100000028,100000029
Elm Place,7323,9935,5125,110N05694,100000028,100000028,100000029
Elm Place,7324,5125,9935,110N05694,100000028,100000028,100000029
Dalkeith Court,7325,3824,5152,110N05699,100000018,100000018,100000019
Dalkeith Court,7326,5152,3824,110N05699,100000018,100000018,100000019
East Frederick Drive,7327,1162,2308,110N05711,100000001,100000001,100000002
East Frederick Drive,7328,2308,1162,110N05711,100000001,100000001,100000002
East Frederick Drive,7329,2308,2635,110N05711,100000001,100000001,100000002
East Frederick Drive,7330,2635,2308,110N05711,100000001,100000001,100000002
East Frederick Drive,7331,2635,2638,110N05711,100000001,100000001,100000002
East Frederick Drive,7332,2638,2635,110N05711,100000001,100000001,100000002
East Frederick Drive,7333,2638,1357,110N05711,100000001,100000001,100000002
East Frederick Drive,7334,1357,2638,110N05711,100000001,100000001,100000002
East Frederick Drive,7335,1357,1491,110N05711,100000001,100000001,100000002
East Frederick Drive,7336,1491,1357,110N05711,100000001,100000001,100000002
East Frederick Drive,7337,1491,1352,110N05711,100000001,100000001,100000002
East Frederick Drive,7338,1352,1491,110N05711,100000001,100000001,100000002
East Frederick Drive,7339,1352,4842,110N05711,100000001,100000001,100000002
East Frederick Drive,7340,4842,1352,110N05711,100000001,100000001,100000002
East Frederick Drive,7341,4842,1325,110N05711,100000001,100000001,100000002
East Frederick Drive,7342,1325,4842,110N05711,100000001,100000001,100000002
East Frederick Drive,7343,1325,4199,110N05711,100000001,100000001,100000002
East Frederick Drive,7344,4199,1325,110N05711,100000001,100000001,100000002
East Frederick Drive,7345,4199,3720,110N05711,100000001,100000001,100000002
East Frederick Drive,7346,3720,4199,110N05711,100000001,100000001,100000002
Buckskin Place,7347,2045,1691,110N05711,100000001,100000001,100000002
Buckskin Place,7348,1691,2045,110N05711,100000001,100000001,100000002
Buckskin Place,7349,1691,5154,110N05711,100000001,100000001,100000002
Buckskin Place,7350,5154,1691,110N05711,100000001,100000001,100000002
Fawn Ridge Lane,7351,5153,3009,110-05707,100000007,100000007,100000008
Fawn Ridge Lane,7352,3009,5153,110-05707,100000007,100000007,100000008
Fawn Ridge Lane,7353,3009,1001,110-05707,100000007,100000007,100000008
Fawn Ridge Lane,7354,1001,3009,110-05707,100000007,100000007,100000008
Fawn Ridge Lane,7355,1001,5155,110-05707,100000007,100000007,100000008
Fawn Ridge Lane,7356,5155,1001,110-05707,100000007,100000007,100000008
Fawn Ridge Lane,7357,5155,999,110-05707,100000007,100000007,100000008
Fawn Ridge Lane,7358,999,5155,110-05707,100000007,100000007,100000008
Fawn Ridge Lane,7359,999,5156,110-05707,100000007,100000007,100000008
Fawn Ridge Lane,7360,5156,999,110-05707,100000007,100000007,100000008
Pembroke Place,7361,5157,5158,110-05701,100000015,100000015,100000016
Pembroke Place,7362,5158,5157,110-05701,100000015,100000015,100000016
Eaton Court,7363,5159,5160,110+05705,100000051,100000052,100000053
Eaton Court,7364,5160,5159,110+05705,100000051,100000052,100000053
Thanlet Lane,7365,5161,4550,110N05706,100000010,100000010,100000011
Thanlet Lane,7366,4550,5161,110N05706,100000010,100000010,100000011
Thanlet Lane,7367,5162,5161,110N05706,100000010,100000010,100000011
Thanlet Lane,7368,5161,5162,110N05706,100000010,100000010,100000011
Thanlet Lane,7369,5161,5162,110N05706,100000010,100000010,100000011
Thanlet Lane,7370,5162,5161,110N05706,100000010,100000010,100000011
Third Street,7371,5163,5164,110-05709,100000004,100000004,100000005
Third Street,7372,5164,5163,110-05709,100000004,100000004,100000005
Third Street,7373,5164,5165,110-05709,100000004,100000004,100000005
Third Street,7374,5165,5164,110-05709,100000004,100000004,100000005
Third Street,7375,5165,14108,110-05709,100000004,100000004,100000005
Third Street,7376,14108,5165,110-05709,100000004,100000004,100000005
Third Street,7377,14108,5166,110-05709,100000004,100000004,100000005
Third Street,7378,5166,14108,110-05709,100000004,100000004,100000005
Battle Street Southeast,7379,5172,5173,110N05697,100000022,100000022,100000023
Battle Street Southeast,7380,5173,5172,110N05697,100000022,100000022,100000023
Battle Street Southeast,7381,5173,13650,110N05697,100000022,100000022,100000023
Battle Street Southeast,7382,13650,5173,110N05697,100000022,100000022,100000023
Hanford Court,7383,14449,3981,110N05711,100000001,100000001,100000002
Hanford Court,7384,3981,14449,110N05711,100000001,100000001,100000002
Bakers Creek Court,7385,5174,5175,110N05710,100000003,100000003,100000004
Bakers Creek Court,7386,5175,5174,110N05710,100000003,100000003,100000004
Helen Court,7387,5176,1556,110N05711,100000001,100000001,100000002
Helen Court,7388,1556,5176,110N05711,100000001,100000001,100000002
Vermont Maple Terrace,7389,2918,2899,110N05711,100000001,100000001,100000002
Vermont Maple Terrace,7390,2899,2918,110N05711,100000001,100000001,100000002
Vermont Maple Terrace,7391,2899,2894,110N05711,100000001,100000001,100000002
Vermont Maple Terrace,7392,2894,2899,110N05711,100000001,100000001,100000002
Seagull Court,7393,10703,12364,110-05706,100000009,100000009,100000010
Seagull Court,7394,12364,10703,110-05706,100000009,100000009,100000010
Middle Ridge Drive,7395,5177,1888,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7396,1888,5177,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7397,1888,5178,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7398,5178,1888,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7399,5178,4600,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7400,4600,5178,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7401,4600,4114,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7402,4114,4600,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7403,4114,5179,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7404,5179,4114,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7405,5179,14450,110N05706,100000010,100000010,100000011
Middle Ridge Drive,7406,14450,5179,110N05706,100000010,100000010,100000011
Gina Place,7407,5180,9694,110N05695,100000026,100000026,100000027
Gina Place,7408,9694,5180,110N05695,100000026,100000026,100000027
Olde Georgetown Court,7409,2217,1847,110+05704,100000050,100000051,100000052
Olde Georgetown Court,7410,1847,2217,110+05704,100000050,100000051,100000052
Olde Georgetown Court,7411,1847,12677,110+05704,100000050,100000051,100000052
Olde Georgetown Court,7412,12677,1847,110+05704,100000050,100000051,100000052
Riviera Drive,7413,5181,5182,110N05699,100000018,100000018,100000019
Riviera Drive,7414,5182,5181,110N05699,100000018,100000018,100000019
Riviera Drive,7415,5182,5183,110-05698,100000019,100000019,100000020
Riviera Drive,7416,5183,5182,110-05698,100000019,100000019,100000020
