,name,corridor_id,corridor_link_order,from_node_id,to_node_id,timestamp,volume,travel_time,speed,reference_speed,density,queue,notes
221,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T00:15,,0.0012231612903225806,31.0,31.0,,,
222,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T00:15,,0.011184142857142856,35.0,35.0,,,
223,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T00:15,,0.00995753125,32.0,32.0,,,
224,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T00:15,,0.0012593809523809524,42.0,31.0,,,
225,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T00:15,,0.006353809523809524,42.0,36.0,,,
226,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T00:15,,0.003139025641025641,39.0,35.0,,,
227,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T00:15,,0.010790685714285713,35.0,35.0,,,
228,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T00:15,,0.00025405714285714286,35.0,35.0,,,
229,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T00:15,,0.02053797142857143,35.0,35.0,,,
230,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T00:15,,0.010052194444444445,36.0,36.0,,,
231,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T00:15,,0.014045825000000001,40.0,40.0,,,
232,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T00:15,,0.0185365,42.0,42.0,,,
233,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T00:15,,0.015194297872340425,47.0,47.0,,,
234,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T00:15,,0.0034780208333333334,48.0,48.0,,,
235,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T00:15,,0.0191226,50.0,50.0,,,
236,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T00:15,,0.01697314583333333,48.0,48.0,,,
237,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T00:15,,0.013081500000000001,48.0,48.0,,,
238,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T00:15,,0.0014162708333333334,48.0,48.0,,,
239,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T00:15,,0.03358666666666667,48.0,48.0,,,
240,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T00:15,,0.00020382222222222222,45.0,45.0,,,
241,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T00:15,,0.013438955555555555,45.0,45.0,,,
242,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T00:15,,0.0017237441860465117,43.0,43.0,,,
243,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T00:15,,0.005421255319148936,47.0,47.0,,,
244,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T00:15,,0.014970687500000001,48.0,48.0,,,
245,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T00:15,,0.008612224489795917,49.0,49.0,,,
246,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T00:15,,0.0039371250000000005,56.0,41.0,,,
247,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
248,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T00:20,,0.0008777272727272728,44.0,44.0,,,
249,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T00:20,,0.0037476136363636366,44.0,44.0,,,
250,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T00:20,,0.010452204081632653,49.0,49.0,,,
251,110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T00:20,,0.014220604166666666,48.0,48.0,,,
252,110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T00:20,,0.006181895833333333,48.0,48.0,,,
253,110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
254,110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T00:20,,0.012603360000000001,50.0,50.0,,,
255,110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T00:20,,0.00018082000000000002,50.0,50.0,,,
256,110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T00:20,,0.03368395833333333,48.0,48.0,,,
257,110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T00:20,,0.0016208048780487804,41.0,41.0,,,
258,110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T00:20,,0.01259914,50.0,50.0,,,
259,110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T00:20,,0.01623396,50.0,50.0,,,
260,110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T00:20,,0.0190704,50.0,50.0,,,
261,110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T00:20,,0.0034564166666666667,48.0,48.0,,,
262,110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T00:20,,0.01525959574468085,47.0,47.0,,,
263,110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T00:20,,0.018043720930232557,43.0,43.0,,,
264,110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T00:20,,0.01665415,40.0,40.0,,,
265,110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T00:20,,0.010462305555555556,36.0,36.0,,,
266,110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T00:20,,0.015731078947368422,38.0,30.0,,,
267,110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T00:20,,0.00023230769230769228,39.0,30.0,,,
268,110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T00:20,,0.00908875,40.0,30.0,,,
269,110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T00:20,,0.0044790096082779,40.59,32.0,,,
270,110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T00:20,,0.0054011170471102475,41.18,29.0,,,
271,110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T00:20,,0.0019871546961325965,28.96,25.0,,,
272,110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T00:20,,0.011605915745443682,33.47,31.0,,,
273,110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T00:20,,0.009702626431964238,35.79,33.0,,,
274,110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T00:20,,0.00047234352256186315,34.35,31.0,,,
275,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T00:20,,0.0006184468908063078,33.61,30.0,,,
276,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T00:20,,0.03334366666666667,30.0,30.0,,,
277,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
278,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T00:20,,0.011170333333333332,33.0,33.0,,,
279,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T00:20,,0.011818379310344828,29.0,29.0,,,
280,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T00:20,,0.0008879999999999999,31.0,31.0,,,
281,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T00:20,,0.03237161290322581,31.0,31.0,,,
282,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T00:20,,0.0006328387096774193,31.0,31.0,,,
283,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T00:20,,0.0012231612903225806,31.0,31.0,,,
284,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T00:20,,0.011184142857142856,35.0,35.0,,,
285,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T00:20,,0.00995753125,32.0,32.0,,,
286,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T00:20,,0.0017062580645161292,31.0,31.0,,,
287,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T00:20,,0.007412777777777778,36.0,36.0,,,
288,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T00:20,,0.0034977714285714286,35.0,35.0,,,
289,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T00:20,,0.010790685714285713,35.0,35.0,,,
290,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T00:20,,0.00025405714285714286,35.0,35.0,,,
291,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T00:20,,0.02053797142857143,35.0,35.0,,,
292,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T00:20,,0.010052194444444445,36.0,36.0,,,
293,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T00:20,,0.014045825000000001,40.0,40.0,,,
294,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T00:20,,0.0185365,42.0,42.0,,,
295,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T00:20,,0.015194297872340425,47.0,47.0,,,
296,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T00:20,,0.0034780208333333334,48.0,48.0,,,
297,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T00:20,,0.0191226,50.0,50.0,,,
298,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T00:20,,0.01697314583333333,48.0,48.0,,,
299,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T00:20,,0.013081500000000001,48.0,48.0,,,
300,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T00:20,,0.0014162708333333334,48.0,48.0,,,
301,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T00:20,,0.03358666666666667,48.0,48.0,,,
302,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T00:20,,0.00020382222222222222,45.0,45.0,,,
303,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T00:20,,0.013438955555555555,45.0,45.0,,,
304,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T00:20,,0.0017237441860465117,43.0,43.0,,,
305,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T00:20,,0.005421255319148936,47.0,47.0,,,
306,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T00:20,,0.014970687500000001,48.0,48.0,,,
307,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T00:20,,0.008612224489795917,49.0,49.0,,,
308,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T00:20,,0.0039371250000000005,56.0,41.0,,,
309,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
310,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T00:25,,0.0008777272727272728,44.0,44.0,,,
311,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T00:25,,0.0037476136363636366,44.0,44.0,,,
312,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T00:25,,0.010452204081632653,49.0,49.0,,,
313,110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T00:25,,0.014220604166666666,48.0,48.0,,,
314,110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T00:25,,0.006181895833333333,48.0,48.0,,,
315,110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
316,110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T00:25,,0.012603360000000001,50.0,50.0,,,
317,110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T00:25,,0.00018082000000000002,50.0,50.0,,,
318,110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T00:25,,0.03368395833333333,48.0,48.0,,,
319,110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T00:25,,0.0016208048780487804,41.0,41.0,,,
320,110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T00:25,,0.01259914,50.0,50.0,,,
321,110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T00:25,,0.01623396,50.0,50.0,,,
322,110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T00:25,,0.0190704,50.0,50.0,,,
323,110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T00:25,,0.0034564166666666667,48.0,48.0,,,
324,110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T00:25,,0.01525959574468085,47.0,47.0,,,
325,110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T00:25,,0.018043720930232557,43.0,43.0,,,
326,110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T00:25,,0.01665415,40.0,40.0,,,
327,110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T00:25,,0.010462305555555556,36.0,36.0,,,
328,110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T00:25,,0.015731078947368422,38.0,30.0,,,
329,110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T00:25,,0.00023230769230769228,39.0,30.0,,,
330,110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T00:25,,0.00908875,40.0,30.0,,,
331,110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T00:25,,0.004545075,40.0,32.0,,,
332,110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T00:25,,0.00556045,40.0,29.0,,,
333,110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T00:25,,0.001514421052631579,38.0,25.0,,,
334,110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T00:25,,0.010222368421052633,38.0,31.0,,,
335,110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T00:25,,0.008469682926829269,41.0,33.0,,,
336,110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T00:25,,0.00039573170731707315,41.0,31.0,,,
337,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T00:25,,0.0005069756097560976,41.0,30.0,,,
338,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T00:25,,0.03334366666666667,30.0,30.0,,,
339,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
340,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T00:25,,0.011170333333333332,33.0,33.0,,,
341,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T00:25,,0.011818379310344828,29.0,29.0,,,
342,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T00:25,,0.0008879999999999999,31.0,31.0,,,
343,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T00:25,,0.03237161290322581,31.0,31.0,,,
344,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T00:25,,0.0006328387096774193,31.0,31.0,,,
345,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T00:25,,0.0012231612903225806,31.0,31.0,,,
346,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T00:25,,0.011184142857142856,35.0,35.0,,,
347,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T00:25,,0.00995753125,32.0,32.0,,,
348,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T00:25,,0.0017062580645161292,31.0,31.0,,,
349,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T00:25,,0.007412777777777778,36.0,36.0,,,
350,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T00:25,,0.0034977714285714286,35.0,35.0,,,
351,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T00:25,,0.010790685714285713,35.0,35.0,,,
352,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T00:25,,0.00025405714285714286,35.0,35.0,,,
353,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T00:25,,0.02053797142857143,35.0,35.0,,,
354,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T00:25,,0.010052194444444445,36.0,36.0,,,
355,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T00:25,,0.014045825000000001,40.0,40.0,,,
356,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T00:25,,0.0185365,42.0,42.0,,,
357,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T00:25,,0.015194297872340425,47.0,47.0,,,
358,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T00:25,,0.0034780208333333334,48.0,48.0,,,
359,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T00:25,,0.0191226,50.0,50.0,,,
360,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T00:25,,0.01697314583333333,48.0,48.0,,,
361,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T00:25,,0.013081500000000001,48.0,48.0,,,
362,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T00:25,,0.0014162708333333334,48.0,48.0,,,
363,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T00:25,,0.03358666666666667,48.0,48.0,,,
364,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T00:25,,0.00020382222222222222,45.0,45.0,,,
365,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T00:25,,0.013438955555555555,45.0,45.0,,,
366,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T00:25,,0.0017237441860465117,43.0,43.0,,,
367,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T00:25,,0.005421255319148936,47.0,47.0,,,
368,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T00:25,,0.014970687500000001,48.0,48.0,,,
369,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T00:25,,0.008612224489795917,49.0,49.0,,,
370,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T00:25,,0.0039371250000000005,56.0,41.0,,,
371,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
372,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T00:30,,0.0008777272727272728,44.0,44.0,,,
373,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T00:30,,0.0037476136363636366,44.0,44.0,,,
374,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T00:30,,0.010452204081632653,49.0,49.0,,,
375,110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T00:30,,0.014220604166666666,48.0,48.0,,,
376,110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T00:30,,0.006181895833333333,48.0,48.0,,,
377,110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
378,110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T00:30,,0.012603360000000001,50.0,50.0,,,
379,110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T00:30,,0.00018082000000000002,50.0,50.0,,,
380,110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T00:30,,0.03368395833333333,48.0,48.0,,,
381,110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T00:30,,0.0016208048780487804,41.0,41.0,,,
382,110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T00:30,,0.012114557692307692,52.0,50.0,,,
383,110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T00:30,,0.014758145454545454,55.0,50.0,,,
384,110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T00:30,,0.018207370632041246,52.37,50.0,,,
385,110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T00:30,,0.0033341639871382637,49.76,48.0,,,
386,110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T00:30,,0.014384296028880866,49.86,47.0,,,
387,110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T00:30,,0.01668559139784946,46.5,43.0,,,
388,110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T00:30,,0.015883786361468765,41.94,40.0,,,
389,110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T00:30,,0.009846875816993464,38.25,36.0,,,
390,110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T00:30,,0.015300255950857435,39.07,30.0,,,
391,110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T00:30,,0.0002289613343442001,39.57,30.0,,,
392,110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T00:30,,0.009003219415552252,40.38,30.0,,,
393,110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T00:30,,0.004545075,40.0,32.0,,,
394,110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T00:30,,0.00556045,40.0,29.0,,,
395,110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T00:30,,0.001514421052631579,38.0,25.0,,,
396,110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T00:30,,0.010168848167539267,38.2,31.0,,,
397,110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T00:30,,0.008469682926829269,41.0,33.0,,,
398,110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T00:30,,0.00039573170731707315,41.0,31.0,,,
399,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T00:30,,0.0005069756097560976,41.0,30.0,,,
400,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T00:30,,0.03334366666666667,30.0,30.0,,,
401,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
402,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T00:30,,0.011170333333333332,33.0,33.0,,,
403,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T00:30,,0.011818379310344828,29.0,29.0,,,
404,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T00:30,,0.0005984347826086956,46.0,31.0,,,
405,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T00:30,,0.022300444444444442,45.0,31.0,,,
406,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T00:30,,0.0004562325581395349,43.0,31.0,,,
407,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T00:30,,0.0008818139534883721,43.0,31.0,,,
408,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T00:30,,0.009103372093023256,43.0,35.0,,,
409,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T00:30,,0.00995753125,32.0,32.0,,,
410,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T00:30,,0.0017062580645161292,31.0,31.0,,,
411,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T00:30,,0.007412777777777778,36.0,36.0,,,
412,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T00:30,,0.0034977714285714286,35.0,35.0,,,
413,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T00:30,,0.010790685714285713,35.0,35.0,,,
414,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T00:30,,0.00025405714285714286,35.0,35.0,,,
415,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T00:30,,0.02053797142857143,35.0,35.0,,,
416,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T00:30,,0.009898222100656455,36.56,36.0,,,
417,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T00:30,,0.014045825000000001,40.0,40.0,,,
418,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T00:30,,0.0185365,42.0,42.0,,,
419,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T00:30,,0.015194297872340425,47.0,47.0,,,
420,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T00:30,,0.0034780208333333334,48.0,48.0,,,
421,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T00:30,,0.0191226,50.0,50.0,,,
422,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T00:30,,0.01697314583333333,48.0,48.0,,,
423,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T00:30,,0.013081500000000001,48.0,48.0,,,
424,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T00:30,,0.0014162708333333334,48.0,48.0,,,
425,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T00:30,,0.03358666666666667,48.0,48.0,,,
426,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T00:30,,0.00020382222222222222,45.0,45.0,,,
427,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T00:30,,0.013438955555555555,45.0,45.0,,,
428,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T00:30,,0.0017237441860465117,43.0,43.0,,,
429,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T00:30,,0.005421255319148936,47.0,47.0,,,
430,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T00:30,,0.014970687500000001,48.0,48.0,,,
431,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T00:30,,0.008612224489795917,49.0,49.0,,,
432,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T00:30,,0.005089542936288089,43.32,41.0,,,
433,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
434,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T00:35,,0.0008777272727272728,44.0,44.0,,,
435,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T00:35,,0.0037476136363636366,44.0,44.0,,,
436,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T00:35,,0.010452204081632653,49.0,49.0,,,
